"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"3007","Nick Westbrook-Ikhine","TEN","WR","1","2021","1","10","NO","1","3.7","1","10","4.7","10.00","10.00","10.0","100.0","0","0.0","0","0","0","2.0","2.0","2.0","1.0"
"3008","Kenyan Drake","LV","RB","1","2021","1","7","PHI","3","8.8","3","10","3.1","3.33","3.33","10.0","100.0","0","0.0","0","1","0","16.9","16.9","16.9","13.9"
"3009","Javonte Williams","DEN","RB","1","2021","1","2","JAX","1","2.9","1","10","3.0","10.00","10.00","10.0","100.0","0","0.0","0","0","0","8.4","8.4","8.4","7.4"
"3010","Robert Tonyan","GB","TE","1","2021","1","6","CHI","3","13.0","2","10","5.1","5.00","3.33","10.0","66.7","0","0.0","0","0","0","3.0","3.0","3.0","1.0"
"3011","Robby Anderson","CAR","WR","1","2021","1","17","NO","2","7.7","2","10","7.6","5.00","5.00","10.0","100.0","0","0.0","0","0","0","3.0","3.0","3.0","1.0"
"3012","Darrell Henderson","LA","RB","1","2021","1","10","SF","6","14.3","4","10","4.1","2.50","1.67","10.0","66.7","0","0.0","1","1","0","8.1","8.1","8.1","4.1"
"3013","Zach Gentry","PIT","TE","1","2021","1","4","GB","1","2.5","1","10","4.3","10.00","10.00","10.0","100.0","0","0.0","0","0","0","2.0","2.0","2.0","1.0"
"3014","D'Wayne Eskridge","SEA","WR","1","2021","1","12","WAS","3","9.7","2","10","4.0","5.00","3.33","10.0","66.7","0","0.0","0","0","0","3.0","3.0","3.0","1.0"
"3015","Damiere Byrd","CHI","WR","1","2021","1","7","TB","1","3.1","1","10","5.4","10.00","10.00","10.0","100.0","0","0.0","0","0","0","2.0","2.0","2.0","1.0"
"3016","C.J. Uzomah","CIN","TE","1","2021","1","12","PIT","3","12.0","3","9","4.7","3.00","3.00","9.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","0.9"
"3017","Terrace Marshall","CAR","WR","1","2021","1","6","MIN","2","4.9","1","9","4.3","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3018","C.J. Uzomah","CIN","TE","1","2021","1","11","LV","3","10.3","2","9","6.1","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3019","Rhamondre Stevenson","NE","RB","1","2021","1","1","MIA","1","2.6","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","1","1.1","1.1","1.1","0.1"
"3020","Foster Moreau","LV","TE","1","2021","1","17","IND","1","3.1","1","9","3.5","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3021","Parris Campbell","IND","WR","1","2021","1","3","TEN","3","8.1","2","9","4.6","4.50","3.00","9.0","66.7","0","0.0","0","1","0","2.9","2.9","2.9","0.9"
"3022","Brevin Jordan","HST","TE","1","2021","1","9","MIA","2","4.5","2","9","3.8","4.50","4.50","9.0","100.0","0","0.0","0","1","0","2.9","2.9","2.9","0.9"
"3023","Deonte Harris","NO","WR","1","2021","1","12","BUF","5","16.7","1","9","5.5","9.00","1.80","9.0","20.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3024","Brycen Hopkins","LA","TE","1","2021","1","15","SEA","1","3.4","1","9","3.7","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3025","Harrison Bryant","CLV","TE","1","2021","1","18","CIN","2","8.3","1","9","5.1","9.00","4.50","9.0","50.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3026","Chuba Hubbard","CAR","RB","1","2021","1","8","ATL","1","4.0","1","9","7.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","15.1","15.1","15.1","14.1"
"3027","Dan Arnold","JAX","TE","1","2021","1","12","ATL","1","2.4","1","9","3.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3028","Geoff Swaim","TEN","TE","1","2021","1","17","MIA","3","16.7","3","9","7.5","3.00","3.00","9.0","100.0","1","50.0","1","1","0","9.9","9.9","9.9","6.9"
"3029","Kenneth Gainwell","PHI","RB","1","2021","1","18","DAL","6","17.6","4","9","4.8","2.25","1.50","9.0","66.7","0","0.0","1","2","0","18.7","18.7","18.7","14.7"
"3030","James Washington","PIT","WR","1","2021","1","6","SEA","1","2.5","1","9","3.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3031","Kyle Rudolph","NYG","TE","1","2021","1","15","DAL","1","2.8","1","9","5.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3032","Ronald Jones","TB","RB","1","2021","1","2","ATL","2","5.6","1","9","3.3","9.00","4.50","9.0","50.0","0","0.0","0","0","0","4.6","4.6","4.6","3.6"
"3033","KhaDarel Hodge","DET","WR","1","2021","1","6","CIN","4","9.5","2","9","4.5","4.50","2.25","9.0","50.0","0","0.0","0","1","0","2.9","2.9","2.9","0.9"
"3034","Dare Ogunbowale","JAX","RB","1","2021","1","8","SEA","1","1.9","1","9","3.8","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","1.8"
"3035","Keelan Cole","NYJ","WR","1","2021","1","15","MIA","2","8.3","1","9","5.3","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3036","Javonte Williams","DEN","RB","1","2021","1","15","CIN","4","11.8","4","9","4.8","2.25","2.25","9.0","100.0","0","0.0","0","0","0","12.1","12.1","12.1","8.1"
"3037","Freddie Swain","SEA","WR","1","2021","1","5","LA","2","6.1","1","9","3.2","9.00","4.50","9.0","50.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3038","Gunner Olszewski","NE","WR","1","2021","1","17","JAX","1","2.9","1","9","3.1","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3039","Rondale Moore","ARZ","WR","1","2021","1","15","DET","3","6.0","3","9","2.9","3.00","3.00","9.0","100.0","0","0.0","1","1","0","4.0","4.0","4.0","1.0"
"3040","Noah Brown","DAL","WR","1","2021","1","3","PHI","1","3.8","1","9","3.8","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3041","Tim Patrick","DEN","WR","1","2021","1","13","KC","3","7.5","1","9","3.5","9.00","3.00","9.0","33.3","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3042","Johnny Mundt","LA","TE","1","2021","1","4","ARZ","1","2.4","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3043","Josh Gordon","KC","WR","1","2021","1","14","LV","3","12.5","2","9","3.5","4.50","3.00","9.0","66.7","1","50.0","1","1","0","8.9","8.9","8.9","6.9"
"3044","Garrett Griffin","NO","TE","1","2021","1","13","DAL","1","2.4","1","9","3.4","9.00","9.00","9.0","100.0","0","0.0","0","0","1","1.9","1.9","1.9","0.9"
"3045","Tyler Davis","GB","TE","1","2021","1","17","MIN","2","4.8","2","9","2.9","4.50","4.50","9.0","100.0","0","0.0","0","1","0","2.9","2.9","2.9","0.9"
"3046","Kaden Smith","NYG","TE","1","2021","1","3","ATL","1","2.9","1","9","3.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3047","Zach Pascal","IND","WR","1","2021","1","10","JAX","2","5.9","2","9","5.0","4.50","4.50","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3048","Jimmy Graham","CHI","TE","1","2021","1","14","GB","3","9.1","2","9","4.0","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3049","Leonard Fournette","TB","RB","1","2021","1","7","CHI","4","10.3","2","9","4.0","4.50","2.25","9.0","50.0","0","0.0","1","3","0","17.0","17.0","17.0","15.0"
"3050","Clyde Edwards-Helaire","KC","RB","1","2021","1","3","LAC","3","6.8","2","9","3.5","4.50","3.00","9.0","66.7","1","33.3","2","2","0","17.9","17.9","17.9","15.9"
"3051","Tavon Austin","JAX","WR","1","2021","1","13","LA","2","7.1","1","9","6.2","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3052","Jarvis Landry","CLV","WR","1","2021","1","2","HST","1","4.8","1","9","4.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3053","Jack Stoll","PHI","TE","1","2021","1","8","DET","1","6.3","1","9","7.9","9.00","9.00","9.0","100.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3054","Jonathan Ward","ARZ","RB","1","2021","1","15","DET","1","2.0","1","9","2.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"3055","Jamaal Williams","DET","RB","1","2021","1","13","MIN","1","2.4","1","9","3.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","9.0","9.0","9.0","8.0"
"3056","Nyheim Hines","IND","RB","1","2021","1","6","HST","2","10.0","1","9","4.0","9.00","4.50","9.0","50.0","0","0.0","0","0","0","3.2","3.2","3.2","2.2"
"3057","Phillip Dorsett","HST","WR","1","2021","1","14","SEA","3","6.1","1","9","2.7","9.00","3.00","9.0","33.3","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3058","Michael Carter","NYJ","RB","1","2021","1","17","TB","1","3.0","1","9","3.8","9.00","9.00","9.0","100.0","0","0.0","0","0","0","7.3","7.3","7.3","6.3"
"3059","KhaDarel Hodge","DET","WR","1","2021","1","13","MIN","1","2.4","1","9","3.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3060","Ian Thomas","CAR","TE","1","2021","1","9","NE","2","6.1","1","9","5.2","9.00","4.50","9.0","50.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3061","Hunter Henry","NE","TE","1","2021","1","16","BUF","6","18.8","1","9","6.2","9.00","1.50","9.0","16.7","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3062","Craig Reynolds","DET","RB","1","2021","1","17","SEA","1","2.7","1","9","3.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3063","Scott Miller","TB","WR","1","2021","1","18","CAR","1","2.6","1","9","2.8","9.00","9.00","9.0","100.0","0","0.0","0","0","0","12.2","12.2","12.2","11.2"
"3064","David Montgomery","CHI","RB","1","2021","1","11","BLT","1","2.9","1","9","3.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","7.7","7.7","7.7","6.7"
"3065","Anthony Firkser","TEN","TE","1","2021","1","7","KC","1","3.6","1","9","3.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3066","Nick Chubb","CLV","RB","1","2021","1","5","LAC","1","3.1","1","9","3.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","24.0","24.0","24.0","23.0"
"3067","Trent Sherfield","SF","WR","1","2021","1","2","PHI","3","10.0","1","9","4.8","9.00","3.00","9.0","33.3","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3068","Scottie Phillips","HST","RB","1","2021","1","8","LA","3","7.7","2","9","2.9","4.50","3.00","9.0","66.7","0","0.0","0","0","0","4.0","4.0","4.0","2.0"
"3069","Courtland Sutton","DEN","WR","1","2021","1","14","DET","2","8.0","1","9","5.0","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3070","Myles Gaskin","MIA","RB","1","2021","1","3","LV","6","12.2","3","9","4.2","3.00","1.50","9.0","50.0","0","0.0","0","0","0","10.4","10.4","10.4","7.4"
"3071","Devin Singletary","BUF","RB","1","2021","1","2","MIA","3","9.1","2","9","5.0","4.50","3.00","9.0","66.7","0","0.0","0","0","1","17.1","17.1","17.1","15.1"
"3072","Jeffery Wilson","SF","RB","1","2021","1","15","ATL","2","8.3","2","9","3.8","4.50","4.50","9.0","100.0","0","0.0","1","1","0","19.9","19.9","19.9","17.9"
"3073","Tyler Johnson","TB","WR","1","2021","1","12","IND","1","2.9","1","9","4.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3074","Durham Smythe","MIA","TE","1","2021","1","1","NE","2","7.4","1","9","4.5","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3075","Chester Rogers","TEN","WR","1","2021","1","10","NO","1","3.7","1","9","4.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3076","James Robinson","JAX","RB","1","2021","1","11","SF","2","8.0","2","9","5.7","4.50","4.50","9.0","100.0","0","0.0","0","0","0","11.8","11.8","11.8","9.8"
"3077","Damien Harris","NE","RB","1","2021","1","11","ATL","1","3.8","1","9","4.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","7.5","7.5","7.5","6.5"
"3078","Brevin Jordan","HST","TE","1","2021","1","17","SF","1","3.1","1","9","5.5","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3079","Danny Amendola","HST","WR","1","2021","1","2","CLV","1","3.4","1","9","4.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3080","Kadarius Toney","NYG","WR","1","2021","1","9","LV","1","5.0","1","9","8.2","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3081","Darnell Mooney","CHI","WR","1","2021","1","3","CLV","4","20.0","1","9","13.2","9.00","2.25","9.0","25.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3082","Christian McCaffrey","CAR","RB","1","2021","1","3","HST","2","5.9","2","9","3.0","4.50","4.50","9.0","100.0","0","0.0","0","0","0","6.0","6.0","6.0","4.0"
"3083","Chris Manhertz","JAX","TE","1","2021","1","9","BUF","1","3.6","1","9","6.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3084","Kenneth Gainwell","PHI","RB","1","2021","1","10","DEN","1","4.3","1","9","5.1","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.4","2.4","2.4","1.4"
"3085","Isaiah McKenzie","BUF","WR","1","2021","1","18","NYJ","1","2.2","1","9","3.5","9.00","9.00","9.0","100.0","0","0.0","0","1","0","2.9","2.9","2.9","1.9"
"3086","Drew Sample","CIN","TE","1","2021","1","5","GB","3","7.9","2","9","3.2","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3087","Ty Montgomery","NO","WR","1","2021","1","13","DAL","6","14.6","4","9","3.4","2.25","1.50","9.0","66.7","0","0.0","0","0","0","7.0","7.0","7.0","3.0"
"3088","Drew Sample","CIN","TE","1","2021","1","16","BLT","2","4.3","2","9","1.7","4.50","4.50","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3089","Freddie Swain","SEA","WR","1","2021","1","16","CHI","2","7.4","1","9","5.0","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3090","Salvon Ahmed","MIA","RB","1","2021","1","12","CAR","1","3.2","1","9","3.9","9.00","9.00","9.0","100.0","0","0.0","0","1","0","3.6","3.6","3.6","2.6"
"3091","Curtis Samuel","WAS","WR","1","2021","1","12","SEA","1","2.9","1","9","4.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3092","Melvin Gordon","DEN","RB","1","2021","1","5","PIT","2","5.3","2","9","3.1","4.50","4.50","9.0","100.0","0","0.0","1","1","0","6.3","6.3","6.3","4.3"
"3093","Jamaal Williams","DET","RB","1","2021","1","18","GB","1","3.1","1","9","2.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","6.2","6.2","6.2","5.2"
"3094","Trenton Irwin","CIN","WR","1","2021","1","18","CLV","4","13.8","1","9","6.6","9.00","2.25","9.0","25.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3095","Austin Walter","NYJ","RB","1","2021","1","13","PHI","2","5.3","2","9","4.0","4.50","4.50","9.0","100.0","0","0.0","0","0","0","3.1","3.1","3.1","1.1"
"3096","Trent Sherfield","SF","WR","1","2021","1","7","IND","2","7.4","1","9","5.0","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3097","Peyton Barber","LV","RB","1","2021","1","17","IND","2","6.3","2","9","3.5","4.50","4.50","9.0","100.0","0","0.0","0","1","0","3.2","3.2","3.2","1.2"
"3098","Josh Oliver","BLT","TE","1","2021","1","2","KC","1","3.8","1","9","3.8","9.00","9.00","9.0","100.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3099","Albert Wilson","MIA","WR","1","2021","1","15","NYJ","2","7.4","1","9","4.6","9.00","4.50","9.0","50.0","0","0.0","0","0","0","2.0","2.0","2.0","1.0"
"3100","Chase Edmonds","ARZ","RB","1","2021","1","7","HST","2","7.1","1","9","3.4","9.00","4.50","9.0","50.0","0","0.0","0","0","0","10.0","10.0","10.0","9.0"
"3101","Jalen Reagor","PHI","WR","1","2021","1","4","KC","1","2.1","1","9","2.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","3.1","3.1","3.1","2.1"
"3102","Alex Collins","SEA","RB","1","2021","1","7","NO","1","4.5","1","9","5.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","4.4"
"3103","Pharaoh Brown","HST","TE","1","2021","1","17","SF","1","3.1","1","9","5.5","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3104","Ronald Jones","TB","RB","1","2021","1","6","PHI","1","2.4","1","9","3.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","2.9"
"3105","Salvon Ahmed","MIA","RB","1","2021","1","10","BLT","1","2.8","1","9","2.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"3106","Stephen Anderson","LAC","TE","1","2021","1","2","DAL","2","4.9","2","9","2.7","4.50","4.50","9.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3107","Nico Collins","HST","WR","1","2021","1","11","TEN","2","8.3","1","9","8.4","9.00","4.50","9.0","50.0","0","0.0","1","1","0","1.9","1.9","1.9","0.9"
"3108","Deonte Harris","NO","WR","1","2021","1","2","CAR","2","9.1","1","9","8.1","9.00","4.50","9.0","50.0","0","0.0","0","0","0","2.0","2.0","2.0","1.0"
"3109","Jaret Patterson","WAS","RB","1","2021","1","14","DAL","1","2.9","1","9","5.1","9.00","9.00","9.0","100.0","0","0.0","0","0","0","4.8","4.8","4.8","3.8"
"3110","Jalen Guyton","LAC","WR","1","2021","1","4","LV","2","5.1","1","9","4.1","9.00","4.50","9.0","50.0","0","0.0","0","0","0","3.9","3.9","3.9","2.9"
"3111","O.J. Howard","TB","TE","1","2021","1","7","CHI","3","7.7","1","9","4.0","9.00","3.00","9.0","33.3","0","0.0","1","1","0","1.9","1.9","1.9","0.9"
"3112","KhaDarel Hodge","DET","WR","1","2021","1","3","BLT","1","3.2","1","9","4.1","9.00","9.00","9.0","100.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3113","Jonnu Smith","NE","TE","1","2021","1","6","DAL","2","9.5","1","9","3.9","9.00","4.50","9.0","50.0","0","0.0","1","2","0","1.9","1.9","1.9","0.9"
"3114","Demarcus Robinson","KC","WR","1","2021","1","1","CLV","2","5.6","1","9","2.7","9.00","4.50","9.0","50.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3115","Lee Smith","ATL","TE","1","2021","1","2","TB","1","2.1","1","9","3.0","9.00","9.00","9.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3116","Quez Watkins","PHI","WR","1","2021","1","9","LAC","3","17.6","2","9","5.6","4.50","3.00","9.0","66.7","0","0.0","0","0","0","2.9","2.9","2.9","0.9"
"3117","Racey McMath","TEN","WR","1","2021","1","14","JAX","2","6.5","1","9","4.7","9.00","4.50","9.0","50.0","0","0.0","0","1","0","1.9","1.9","1.9","0.9"
"3118","D'Andre Swift","DET","RB","1","2021","1","12","CHI","3","12.0","3","9","5.3","3.00","3.00","9.0","100.0","0","0.0","0","0","1","3.9","3.9","3.9","0.9"
"3119","Josiah Deguara","GB","TE","1","2021","1","10","SEA","3","8.1","2","9","3.1","4.50","3.00","9.0","66.7","0","0.0","0","2","0","2.9","2.9","2.9","0.9"
"3120","Courtland Sutton","DEN","WR","1","2021","1","9","DAL","2","7.1","1","9","3.6","9.00","4.50","9.0","50.0","0","0.0","0","0","0","3.9","3.9","3.9","2.9"
"3121","N'Keal Harry","NE","WR","1","2021","1","5","HST","2","6.7","1","9","3.9","9.00","4.50","9.0","50.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3122","Devonta Freeman","BLT","RB","1","2021","1","14","CLV","5","11.9","5","8","2.8","1.60","1.60","8.0","100.0","0","0.0","0","0","0","12.2","12.2","12.2","7.2"
"3123","Dominique Dafney","GB","TE","1","2021","1","11","MIN","1","3.0","1","8","2.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3124","J.D. McKissic","WAS","RB","1","2021","1","5","NO","3","7.3","1","8","3.2","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3125","Bryan Edwards","LV","WR","1","2021","1","15","CLV","4","10.5","3","8","3.4","2.67","2.00","8.0","75.0","1","100.0","1","2","1","9.8","9.8","9.8","6.8"
"3126","Kyle Pitts","ATL","TE","1","2021","1","18","NO","5","15.2","2","8","3.7","4.00","1.60","8.0","40.0","0","0.0","0","1","0","2.8","2.8","2.8","0.8"
"3127","Geoff Swaim","TEN","TE","1","2021","1","7","KC","1","3.6","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3128","D'Ernest Johnson","CLV","RB","1","2021","1","16","GB","2","5.6","1","8","3.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","7.6","7.6","7.6","6.6"
"3129","Marquise Goodwin","CHI","WR","1","2021","1","5","LV","2","9.5","1","8","6.7","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3130","Evan Engram","NYG","TE","1","2021","1","14","LAC","4","10.8","1","8","4.2","8.00","2.00","8.0","25.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3131","Will Dissly","SEA","TE","1","2021","1","6","PIT","2","6.3","2","8","3.8","4.00","4.00","8.0","100.0","1","100.0","1","1","0","8.8","8.8","8.8","6.8"
"3132","Tajae Sharpe","ATL","WR","1","2021","1","2","TB","1","2.1","1","8","2.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3133","Justin Jackson","LAC","RB","1","2021","1","2","DAL","1","2.4","1","8","2.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.9","3.9","3.9","2.9"
"3134","Jauan Jennings","SF","WR","1","2021","1","13","SEA","1","3.3","1","8","2.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3135","Adam Shaheen","MIA","TE","1","2021","1","8","BUF","1","2.6","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3136","James Conner","ARZ","RB","1","2021","1","5","SF","2","6.5","1","8","3.3","8.00","4.00","8.0","50.0","0","0.0","0","0","0","10.7","10.7","10.7","9.7"
"3137","Alvin Kamara","NO","RB","1","2021","1","1","GB","4","19.0","3","8","5.3","2.67","2.00","8.0","75.0","1","20.0","1","2","0","18.1","18.1","18.1","15.1"
"3138","Najee Harris","PIT","RB","1","2021","1","15","TEN","5","20.0","2","8","5.4","4.00","1.60","8.0","40.0","0","0.0","0","0","0","4.6","4.6","4.6","2.6"
"3139","Noah Fant","DEN","TE","1","2021","1","8","WAS","4","15.4","2","8","3.8","4.00","2.00","8.0","50.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3140","Marcus Johnson","TEN","WR","1","2021","1","8","IND","5","14.7","1","8","3.0","8.00","1.60","8.0","20.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3141","Rashard Higgins","CLV","WR","1","2021","1","17","PIT","5","13.2","1","8","4.3","8.00","1.60","8.0","20.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3142","Ameer Abdullah","CAR","RB","1","2021","1","16","TB","6","13.3","3","8","3.2","2.67","1.33","8.0","50.0","0","0.0","2","2","0","3.9","3.9","3.9","0.9"
"3143","A.J. Dillon","GB","RB","1","2021","1","3","SF","2","6.1","2","8","3.1","4.00","4.00","8.0","100.0","0","0.0","0","0","0","4.6","4.6","4.6","2.6"
"3144","Cethan Carter","MIA","TE","1","2021","1","6","JAX","1","2.1","1","8","2.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3145","Jonathan Taylor","IND","RB","1","2021","1","3","TEN","1","2.7","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","8.2","8.2","8.2","7.2"
"3146","Ricky Seals-Jones","WAS","TE","1","2021","1","17","PHI","2","5.6","1","8","3.2","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3147","Jamaal Williams","DET","RB","1","2021","1","5","MIN","2","5.7","2","8","3.9","4.00","4.00","8.0","100.0","0","0.0","0","0","0","8.5","8.5","8.5","6.5"
"3148","David Johnson","HST","RB","1","2021","1","18","TEN","4","12.1","3","8","2.7","2.67","2.00","8.0","75.0","0","0.0","0","0","0","6.6","6.6","6.6","3.6"
"3149","Robert Tonyan","GB","TE","1","2021","1","4","PIT","6","16.7","2","8","3.2","4.00","1.33","8.0","33.3","0","0.0","0","1","0","2.8","2.8","2.8","0.8"
"3150","Alex Collins","SEA","RB","1","2021","1","10","GB","1","2.5","1","8","5.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","5.9","5.9","5.9","4.9"
"3151","Tyler Higbee","LA","TE","1","2021","1","2","IND","1","3.3","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3152","Devin Duvernay","BLT","WR","1","2021","1","9","MIN","2","4.9","2","8","3.0","4.00","4.00","8.0","100.0","1","33.3","2","2","0","8.8","8.8","8.8","6.8"
"3153","Christian Blake","ATL","WR","1","2021","1","2","TB","1","2.1","1","8","2.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3154","Tommy Tremble","CAR","TE","1","2021","1","15","BUF","3","7.9","1","8","5.1","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3155","Quintez Cephus","DET","WR","1","2021","1","3","BLT","1","3.2","1","8","3.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3156","Sammy Watkins","BLT","WR","1","2021","1","12","CLV","1","3.1","1","8","4.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3157","Hunter Long","MIA","TE","1","2021","1","13","NYG","1","2.4","1","8","3.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3158","Jared Cook","LAC","TE","1","2021","1","14","NYG","5","16.1","2","8","2.9","4.00","1.60","8.0","40.0","1","33.3","2","4","0","8.8","8.8","8.8","6.8"
"3159","Kenyan Drake","LV","RB","1","2021","1","13","WAS","2","5.3","1","8","3.2","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
