"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"87","Tony Pollard","TEN","RB","1","2025","1","15","SF","14","104","104.0","7.43","1","0","0","0","0","100.0","85.7","71.4","14.3","14.3","14.3","","0","0.0","1","33.3","2","40.0","2","6.9","1","8","4.7","8.00","4.00","8.0","50.0","0","0.0","0","0","0","11.5","11.5","18.2","18.2"
"88","Bijan Robinson","ATL","RB","1","2025","1","11","CAR","23","104","104.0","4.52","2","0","0","0","0","82.6","69.6","34.8","13.0","8.7","","","3","75.0","3","75.0","3","75.0","4","13.3","4","39","17.5","9.75","9.75","39.0","100.0","0","0.0","0","1","0","20.6","20.6","30.3","30.3"
"89","Tank Bigsby","PHI","RB","1","2025","1","8","NYG","9","104","104.0","11.56","0","0","0","0","0","88.9","88.9","77.8","55.6","33.3","11.1","","0","0.0","0","0.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.3","5.3","10.4","10.4"
"90","Kareem Hunt","KC","RB","1","2025","1","12","IND","30","104","104.0","3.47","1","1","0","0","0","83.3","50.0","23.3","6.7","3.3","","","3","75.0","3","75.0","7","77.8","3","6.5","3","26","7.4","8.67","8.67","26.0","100.0","0","0.0","0","0","0","25.2","25.2","21.0","21.0"
"91","Malik Davis","DAL","RB","1","2025","1","17","WAS","20","103","103.0","5.15","0","0","0","0","0","95.0","70.0","45.0","10.0","10.0","5.0","","0","0.0","1","25.0","1","20.0","2","5.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.6","13.6","10.3","10.3"
"92","Derrick Henry","BLT","RB","1","2025","1","11","CLV","18","103","103.0","5.72","1","0","0","0","0","66.7","44.4","38.9","5.6","5.6","5.6","5.6","3","100.0","5","83.3","5","62.5","2","8.0","2","19","9.8","9.50","9.50","19.0","100.0","0","0.0","0","0","0","16.1","16.1","20.2","20.2"
"93","Tyrone Tracy","NYG","RB","1","2025","1","18","DAL","18","103","103.0","5.72","0","0","0","0","0","88.9","66.7","38.9","22.2","11.1","5.6","","0","0.0","0","0.0","3","37.5","9","27.3","8","56","24.3","7.00","6.22","56.0","88.9","1","50.0","0","2","1","26.3","26.3","28.9","28.9"
"94","Tony Pollard","TEN","RB","1","2025","1","16","KC","21","102","102.0","4.86","0","1","0","0","0","90.5","66.7","38.1","14.3","4.8","","","0","0.0","1","33.3","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","12.0","12.0","10.2","10.2"
"95","Jonathan Taylor","IND","RB","1","2025","1","3","TEN","17","102","102.0","6.00","3","0","0","0","0","94.1","47.1","35.3","11.8","5.9","5.9","5.9","3","100.0","5","83.3","5","83.3","4","16.0","3","16","7.0","5.33","4.00","16.0","75.0","0","0.0","0","0","0","18.6","18.6","32.8","32.8"
"96","J.K. Dobbins","DEN","RB","1","2025","1","4","CIN","16","101","101.0","6.31","0","0","0","0","0","100.0","81.3","62.5","25.0","6.3","","","0","0.0","0","0.0","1","14.3","1","2.4","1","4","1.2","4.00","4.00","4.0","100.0","0","0.0","0","0","0","10.2","10.2","11.5","11.5"
"97","Chase Brown","CIN","RB","1","2025","1","17","ARZ","22","101","101.0","4.59","2","0","0","0","0","95.5","68.2","22.7","9.1","4.5","4.5","","2","40.0","4","57.1","8","66.7","3","8.3","3","40","12.2","13.33","13.33","40.0","100.0","0","0.0","0","0","0","22.1","22.1","29.1","29.1"
"98","Jawhar Jordan","HST","RB","1","2025","1","15","ARZ","15","101","101.0","6.73","0","0","0","0","0","80.0","60.0","33.3","20.0","6.7","6.7","6.7","1","20.0","2","28.6","4","33.3","2","6.9","2","17","6.5","8.50","8.50","17.0","100.0","0","0.0","0","0","0","13.8","13.8","13.8","13.8"
"99","Derrick Henry","BLT","RB","1","2025","1","15","CIN","11","100","100.0","9.09","0","0","0","0","0","90.9","90.9","45.5","27.3","27.3","27.3","","0","0.0","0","0.0","1","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.3","6.3","10.0","10.0"
"100","Kenneth Walker","SEA","RB","1","2025","1","16","LA","11","100","100.0","9.09","1","0","0","0","0","90.9","63.6","36.4","18.2","18.2","9.1","9.1","0","0.0","0","0.0","0","0.0","3","8.8","3","64","23.7","21.33","21.33","64.0","100.0","0","0.0","0","0","0","9.8","9.8","25.4","25.4"
"101","Kenneth Gainwell","PIT","RB","1","2025","1","4","MIN","19","99","99.0","5.21","2","0","0","0","0","84.2","68.4","47.4","15.8","10.5","","","3","100.0","4","100.0","6","75.0","6","27.3","6","35","17.5","5.83","5.83","35.0","100.0","0","0.0","1","3","0","25.8","25.8","31.4","31.4"
"102","Alvin Kamara","NO","RB","1","2025","1","2","SF","21","99","99.0","4.71","0","0","0","0","0","81.0","71.4","47.6","14.3","4.8","","","0","0.0","2","100.0","3","75.0","6","17.6","6","21","10.1","3.50","3.50","21.0","100.0","0","0.0","0","0","1","21.8","21.8","17.0","17.0"
"103","De'Von Achane","MIA","RB","1","2025","1","4","NYJ","20","99","99.0","4.95","1","1","0","0","0","80.0","65.0","40.0","15.0","5.0","5.0","","0","0.0","1","50.0","4","57.1","2","8.0","1","2","1.1","2.00","1.00","2.0","50.0","0","0.0","1","1","0","17.0","17.0","17.1","17.1"
"104","Chase Brown","CIN","RB","1","2025","1","11","PIT","18","99","99.0","5.50","0","0","0","0","0","94.4","66.7","22.2","11.1","11.1","5.6","5.6","0","0.0","0","0.0","0","0.0","7","17.5","6","28","14.1","4.67","4.00","28.0","85.7","0","0.0","0","0","0","19.2","19.2","18.7","18.7"
"105","D'Andre Swift","CHI","RB","1","2025","1","15","CLV","18","98","98.0","5.44","2","0","0","0","0","94.4","77.8","50.0","22.2","5.6","","","0","0.0","1","20.0","2","33.3","1","3.6","1","-2","-0.8","-2.00","-2.00","-2.0","100.0","0","0.0","0","0","0","12.0","12.0","22.6","22.6"
"106","Cam Skattebo","NYG","RB","1","2025","1","6","PHI","19","98","98.0","5.16","3","0","0","0","0","100.0","73.7","31.6","21.1","5.3","","","3","100.0","4","80.0","6","60.0","2","7.7","2","12","6.2","6.00","6.00","12.0","100.0","0","0.0","0","0","0","17.4","17.4","31.0","31.0"
"107","Kenneth Walker","SEA","RB","1","2025","1","18","SF","16","97","97.0","6.06","0","0","0","0","0","75.0","68.8","50.0","25.0","12.5","6.3","","0","0.0","0","0.0","1","14.3","4","15.4","4","36","18.2","9.00","9.00","36.0","100.0","0","0.0","0","0","0","14.6","14.6","17.3","17.3"
"108","Javonte Williams","DAL","RB","1","2025","1","2","NYG","18","97","97.0","5.39","1","0","0","0","0","83.3","61.1","27.8","16.7","11.1","5.6","5.6","0","0.0","1","33.3","2","50.0","6","11.5","6","33","9.1","5.50","5.50","33.0","100.0","0","0.0","0","0","0","19.4","19.4","25.0","25.0"
"109","Jacory Croskey-Merritt","WAS","RB","1","2025","1","15","NYG","18","96","96.0","5.33","1","1","0","0","0","83.3","72.2","50.0","22.2","5.6","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","9.7","9.7","15.6","15.6"
"110","Kimani Vidal","LAC","RB","1","2025","1","10","PIT","25","95","95.0","3.80","1","0","0","0","0","76.0","56.0","36.0","16.0","","","","1","100.0","1","100.0","3","100.0","1","3.0","1","13","5.9","13.00","13.00","13.0","100.0","0","0.0","0","0","0","16.3","16.3","17.8","17.8"
"111","Audric Estime","NO","RB","1","2025","1","17","TEN","14","94","94.0","6.71","1","0","0","0","0","85.7","64.3","50.0","14.3","7.1","7.1","7.1","0","0.0","0","0.0","1","50.0","1","3.7","1","4","1.2","4.00","4.00","4.0","100.0","0","0.0","0","0","0","9.2","9.2","16.8","16.8"
"112","Jonathan Taylor","IND","RB","1","2025","1","7","LAC","16","94","94.0","5.88","3","0","0","0","0","68.8","50.0","43.8","18.8","18.8","12.5","","0","0.0","3","100.0","5","100.0","3","8.8","3","38","13.2","12.67","12.67","38.0","100.0","0","0.0","0","0","0","16.6","16.6","34.2","34.2"
"113","Derrick Henry","BLT","RB","1","2025","1","14","PIT","25","94","94.0","3.76","0","0","0","0","0","84.0","52.0","40.0","4.0","4.0","","","1","100.0","4","80.0","6","75.0","2","5.7","1","8","3.7","8.00","4.00","8.0","50.0","0","0.0","0","1","0","21.2","21.2","11.2","11.2"
"114","Jordan Mason","MIN","RB","1","2025","1","18","GB","14","94","94.0","6.71","0","0","0","0","0","78.6","57.1","42.9","35.7","14.3","7.1","","0","0.0","0","0.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.6","8.6","9.4","9.4"
"115","Quinshon Judkins","CLV","RB","1","2025","1","3","GB","18","94","94.0","5.22","1","0","0","0","0","94.4","55.6","22.2","11.1","5.6","5.6","5.6","2","100.0","3","100.0","4","100.0","1","2.8","1","1","0.7","1.00","1.00","1.0","100.0","0","0.0","0","0","0","13.7","13.7","16.5","16.5"
"116","Samaje Perine","CIN","RB","1","2025","1","8","NYJ","9","94","94.0","10.44","1","0","0","0","0","100.0","77.8","55.6","44.4","22.2","22.2","11.1","0","0.0","0","0.0","2","28.6","1","2.9","1","6","2.7","6.00","6.00","6.0","100.0","0","0.0","0","0","0","7.6","7.6","17.0","17.0"
"117","Kyren Williams","LA","RB","1","2025","1","3","PHI","20","94","94.0","4.70","0","0","0","0","0","85.0","65.0","50.0","15.0","","","","1","100.0","2","100.0","3","75.0","3","8.8","2","18","9.2","9.00","6.00","18.0","66.7","1","50.0","1","1","0","17.6","17.6","19.2","19.2"
"118","Jahmyr Gibbs","DET","RB","1","2025","1","2","CHI","12","94","94.0","7.83","1","0","0","0","0","83.3","66.7","50.0","25.0","16.7","16.7","8.3","0","0.0","1","20.0","5","45.5","3","10.7","3","10","3.0","3.33","3.33","10.0","100.0","0","0.0","0","0","0","14.6","14.6","19.4","19.4"
"119","Javonte Williams","DAL","RB","1","2025","1","11","LV","22","93","93.0","4.23","0","0","0","0","0","81.8","59.1","31.8","13.6","4.5","","","1","20.0","1","16.7","4","44.4","1","3.0","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","1","0","16.5","16.5","10.3","10.3"
"120","Josh Jacobs","GB","RB","1","2025","1","6","CIN","18","93","93.0","5.17","2","0","0","0","0","83.3","77.8","44.4","22.2","5.6","","","1","100.0","1","100.0","4","100.0","5","19.2","5","57","22.0","11.40","11.40","57.0","100.0","0","0.0","0","0","0","19.7","19.7","32.0","32.0"
"121","Bijan Robinson","ATL","RB","1","2025","1","15","TB","19","93","93.0","4.89","1","0","0","0","0","84.2","73.7","47.4","15.8","","","","0","0.0","1","100.0","1","100.0","11","25.0","8","82","22.0","10.25","7.45","82.0","72.7","0","0.0","0","1","1","27.3","27.3","30.5","30.5"
"122","Tony Pollard","TEN","RB","1","2025","1","2","LA","20","92","92.0","4.60","0","0","0","0","0","95.0","85.0","35.0","10.0","","","","0","0.0","0","0.0","0","0.0","1","3.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","11.3","11.3","9.2","9.2"
"123","Kyren Williams","LA","RB","1","2025","1","17","ATL","13","92","92.0","7.08","0","0","0","0","0","92.3","69.2","38.5","23.1","23.1","15.4","","0","0.0","0","0.0","2","100.0","3","7.9","3","38","14.1","12.67","12.67","38.0","100.0","0","0.0","0","0","0","12.5","12.5","16.0","16.0"
"124","Kenneth Gainwell","PIT","RB","1","2025","1","12","CHI","10","92","92.0","9.20","0","0","0","0","0","80.0","70.0","60.0","10.0","10.0","10.0","10.0","1","50.0","2","33.3","2","25.0","6","19.4","6","30","17.5","5.00","5.00","30.0","100.0","0","0.0","0","1","0","16.3","16.3","18.2","18.2"
"125","De'Von Achane","MIA","RB","1","2025","1","14","NYJ","7","92","92.0","13.14","1","0","0","0","0","100.0","57.1","57.1","42.9","28.6","28.6","14.3","0","0.0","0","0.0","1","20.0","1","4.8","1","13","10.2","13.00","13.00","13.0","100.0","0","0.0","0","0","0","5.8","5.8","17.5","17.5"
"126","Javonte Williams","DAL","RB","1","2025","1","15","MIN","15","91","91.0","6.07","1","0","0","0","0","100.0","46.7","40.0","26.7","20.0","6.7","","2","50.0","3","50.0","4","44.4","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.8","10.8","15.1","15.1"
"127","Jahmyr Gibbs","DET","RB","1","2025","1","4","CLV","15","91","91.0","6.07","1","0","0","0","0","80.0","66.7","40.0","13.3","13.3","13.3","","0","0.0","2","50.0","4","66.7","2","7.4","2","6","3.6","3.00","3.00","6.0","100.0","0","0.0","0","0","0","13.8","13.8","17.7","17.7"
"128","Quinshon Judkins","CLV","RB","1","2025","1","13","SF","23","91","91.0","3.96","0","0","0","0","0","87.0","60.9","34.8","4.3","4.3","","","0","0.0","0","0.0","1","100.0","3","11.5","3","18","12.1","6.00","6.00","18.0","100.0","0","0.0","0","0","0","16.6","16.6","15.9","15.9"
"129","Kyren Williams","LA","RB","1","2025","1","11","SEA","12","91","91.0","7.58","1","0","0","0","0","75.0","58.3","25.0","25.0","16.7","16.7","16.7","1","25.0","1","25.0","4","57.1","2","7.1","1","5","3.8","5.00","2.50","5.0","50.0","0","0.0","0","2","0","13.9","13.9","16.6","16.6"
"130","D'Andre Swift","CHI","RB","1","2025","1","11","MIN","21","90","90.0","4.29","0","0","0","0","0","90.5","71.4","42.9","4.8","","","","0","0.0","1","33.3","3","50.0","1","3.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","14.4","14.4","9.0","9.0"
"131","Christian McCaffrey","SF","RB","1","2025","1","12","CAR","24","89","89.0","3.71","1","1","0","0","0","79.2","62.5","33.3","8.3","4.2","","","0","0.0","0","0.0","5","71.4","7","21.9","7","53","27.5","7.57","7.57","53.0","100.0","0","0.0","0","0","0","26.4","26.4","27.2","27.2"
"132","Tyrone Tracy","NYG","RB","1","2025","1","11","GB","19","88","88.0","4.63","0","0","0","0","0","94.7","73.7","47.4","5.3","5.3","","","0","0.0","0","0.0","1","9.1","4","13.8","4","51","25.4","12.75","12.75","51.0","100.0","0","0.0","0","0","0","16.1","16.1","17.9","17.9"
"133","Rhamondre Stevenson","NE","RB","1","2025","1","7","TEN","18","88","88.0","4.89","1","0","0","0","0","72.2","61.1","38.9","16.7","5.6","","","1","100.0","2","66.7","4","80.0","2","8.3","2","0","0.0","","0.00","0.0","100.0","0","0.0","0","1","0","16.0","16.0","16.8","16.8"
"134","Saquon Barkley","PHI","RB","1","2025","1","2","KC","22","88","88.0","4.00","1","0","0","0","0","81.8","63.6","40.9","9.1","","","","2","50.0","2","50.0","3","50.0","2","9.1","2","6","5.9","3.00","3.00","6.0","100.0","0","0.0","0","0","0","16.3","16.3","17.4","17.4"
"135","Javonte Williams","DAL","RB","1","2025","1","12","PHI","20","87","87.0","4.35","0","0","0","0","0","85.0","65.0","40.0","10.0","5.0","5.0","","1","50.0","2","50.0","5","71.4","3","8.3","2","14","4.0","7.00","4.67","14.0","66.7","0","0.0","0","0","0","18.5","18.5","12.1","12.1"
"136","James Cook","BUF","RB","1","2025","1","6","ATL","17","87","87.0","5.12","0","0","0","0","0","88.2","64.7","47.1","11.8","","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","9.2","9.2","8.7","8.7"
"137","Kyren Williams","LA","RB","1","2025","2","2","CHI","21","87","87.0","4.14","2","0","0","0","0","85.7","66.7","42.9","9.5","","","","2","100.0","2","66.7","4","80.0","5","11.9","4","30","11.6","7.50","6.00","30.0","80.0","0","0.0","1","2","0","22.8","22.8","27.7","27.7"
"138","Jonathan Taylor","IND","RB","1","2025","1","15","SEA","25","87","87.0","3.48","0","0","0","0","0","84.0","68.0","28.0","4.0","","","","0","0.0","0","0.0","2","100.0","4","14.8","3","14","11.7","4.67","3.50","14.0","75.0","0","0.0","0","0","0","19.9","19.9","13.1","13.1"
"139","Josh Jacobs","GB","RB","1","2025","1","9","CAR","17","87","87.0","5.12","1","0","0","0","0","88.2","64.7","47.1","11.8","11.8","","","2","100.0","2","50.0","3","37.5","5","13.5","4","13","4.8","3.25","2.60","13.0","80.0","0","0.0","0","1","0","19.1","19.1","20.0","20.0"
"140","Ashton Jeanty","LV","RB","1","2025","1","18","KC","26","87","87.0","3.35","0","0","0","0","0","76.9","57.7","34.6","7.7","","","","1","100.0","2","100.0","4","100.0","4","15.4","3","7","6.7","2.33","1.75","7.0","75.0","0","0.0","0","0","0","22.1","22.1","12.4","12.4"
"141","Josh Jacobs","GB","RB","1","2025","1","4","DAL","22","86","86.0","3.91","2","0","0","0","0","81.8","50.0","27.3","13.6","9.1","","","4","100.0","4","100.0","7","77.8","4","9.3","4","71","21.1","17.75","17.75","71.0","100.0","0","0.0","0","0","0","22.7","22.7","31.7","31.7"
"142","Josh Jacobs","GB","RB","1","2025","1","14","CHI","20","86","86.0","4.30","1","0","0","0","0","80.0","50.0","40.0","15.0","5.0","5.0","","2","100.0","2","66.7","2","66.7","2","8.0","2","6","2.6","3.00","3.00","6.0","100.0","0","0.0","0","0","0","14.5","14.5","17.2","17.2"
"143","Kenneth Walker","SEA","RB","1","2025","1","5","TB","10","86","86.0","8.60","0","0","0","0","0","90.0","50.0","40.0","30.0","20.0","20.0","10.0","1","50.0","2","66.7","2","40.0","1","2.9","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","0","0","8.1","8.1","9.6","9.6"
"144","Bijan Robinson","ATL","RB","1","2025","1","14","SEA","20","86","86.0","4.30","0","1","0","0","0","90.0","80.0","45.0","5.0","","","","0","0.0","0","0.0","4","50.0","2","6.7","2","8","4.9","4.00","4.00","8.0","100.0","0","0.0","0","0","0","16.2","16.2","10.4","10.4"
"145","Travis Etienne","JAX","RB","1","2025","1","12","ARZ","15","86","86.0","5.73","0","0","0","0","0","86.7","60.0","20.0","6.7","6.7","6.7","6.7","0","0.0","0","0.0","2","50.0","4","13.3","3","30","11.7","10.00","7.50","30.0","75.0","1","33.3","0","1","0","15.8","15.8","20.6","20.6"
"146","Omarion Hampton","LAC","RB","1","2025","1","16","DAL","16","85","85.0","5.31","1","0","0","0","0","87.5","68.8","56.3","18.8","6.3","","","1","50.0","3","75.0","5","62.5","2","6.9","1","10","3.3","10.00","5.00","10.0","50.0","0","0.0","0","0","0","15.1","15.1","16.5","16.5"
"147","Bucky Irving","TB","RB","1","2025","1","18","CAR","26","85","85.0","3.27","0","0","0","0","0","92.3","65.4","23.1","","","","","0","0.0","0","0.0","2","100.0","2","9.1","1","13","6.4","13.00","6.50","13.0","50.0","0","0.0","0","0","0","17.4","17.4","10.8","10.8"
"148","Aaron Jones","MIN","RB","1","2025","1","16","NYG","21","85","85.0","4.05","0","0","0","0","0","85.7","66.7","42.9","4.8","4.8","","","0","0.0","1","100.0","4","80.0","2","8.7","2","8","5.0","4.00","4.00","8.0","100.0","0","0.0","0","2","0","18.3","18.3","11.3","11.3"
"149","Jonathan Taylor","IND","RB","1","2025","1","13","HST","21","85","85.0","4.05","0","0","0","0","0","81.0","57.1","33.3","19.0","","","","0","0.0","0","0.0","3","75.0","5","18.5","3","36","17.9","12.00","7.20","36.0","60.0","0","0.0","0","0","0","20.3","20.3","15.1","15.1"
"150","Tony Pollard","TEN","RB","1","2025","1","17","NO","18","85","85.0","4.72","0","0","0","0","0","94.4","72.2","27.8","11.1","5.6","5.6","","0","0.0","1","50.0","1","50.0","2","5.0","2","10","4.0","5.00","5.00","10.0","100.0","0","0.0","0","0","0","12.6","12.6","11.5","11.5"
"151","Javonte Williams","DAL","RB","1","2025","1","4","GB","20","85","85.0","4.25","1","0","0","0","0","90.0","60.0","45.0","10.0","","","","4","80.0","4","80.0","5","83.3","3","7.5","3","15","4.7","5.00","5.00","15.0","100.0","0","0.0","0","1","0","19.4","19.4","19.0","19.0"
"152","Kyren Williams","LA","RB","1","2025","1","14","ARZ","13","84","84.0","6.46","1","0","0","0","0","100.0","69.2","53.8","15.4","7.7","","","2","66.7","2","66.7","2","40.0","2","6.5","2","13","4.6","6.50","6.50","13.0","100.0","0","0.0","0","0","0","11.1","11.1","17.7","17.7"
"153","Josh Jacobs","GB","RB","1","2025","1","2","WAS","23","84","84.0","3.65","1","0","0","0","0","95.7","56.5","26.1","4.3","","","","1","100.0","4","100.0","6","75.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","16.4","16.4","14.4","14.4"
"154","Travis Etienne","JAX","RB","1","2025","1","9","LV","22","84","84.0","3.82","0","0","0","0","0","72.7","59.1","36.4","13.6","4.5","4.5","","5","55.6","5","41.7","8","40.0","5","14.7","5","31","14.1","6.20","6.20","31.0","100.0","0","0.0","0","0","0","25.1","25.1","16.5","16.5"
"155","Bijan Robinson","ATL","RB","1","2025","1","10","IND","17","84","84.0","4.94","0","0","0","0","0","94.1","64.7","41.2","17.6","5.9","","","0","0.0","0","0.0","1","16.7","2","7.1","2","4","2.3","2.00","2.00","4.0","100.0","0","0.0","0","0","0","12.2","12.2","10.8","10.8"
"156","Quinshon Judkins","CLV","RB","1","2025","1","7","MIA","25","84","84.0","3.36","3","0","0","0","0","68.0","36.0","16.0","8.0","8.0","4.0","4.0","3","100.0","3","100.0","5","71.4","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","16.6","16.6","26.4","26.4"
"157","J.K. Dobbins","DEN","RB","1","2025","1","3","LAC","11","83","83.0","7.55","1","0","0","0","0","72.7","54.5","36.4","27.3","18.2","9.1","9.1","0","0.0","0","0.0","1","33.3","2","8.0","1","0","0.0","","0.00","0.0","50.0","0","0.0","0","0","0","9.2","9.2","15.3","15.3"
"158","Alvin Kamara","NO","RB","1","2025","1","10","CAR","22","83","83.0","3.77","0","0","0","0","0","86.4","59.1","27.3","9.1","4.5","","","1","33.3","1","16.7","2","25.0","3","10.7","3","32","11.3","10.67","10.67","32.0","100.0","0","0.0","0","0","0","16.9","16.9","14.5","14.5"
