"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1459","Tyreik McAllister","LV","WR","1","2024","1","4","CLV","2","11","11.0","5.50","0","0","0","0","0","100.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","1.1","1.1"
"1460","Jameis Winston","CLV","QB","1","2024","1","13","DEN","3","11","11.0","3.67","0","0","1","6","0","100.0","66.7","33.3","","","","","0","0.0","1","100.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","36.0","36.0"
"1461","Jordan Love","GB","QB","1","2024","2","1","PHI","2","10","10.0","5.00","0","0","1","11","0","50.0","50.0","50.0","50.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","6.5","6.5"
"1462","Cooper Kupp","LA","WR","1","2024","1","1","DET","2","10","10.0","5.00","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","1","20.0","21","42.9","14","110","34.7","7.86","5.24","110.0","66.7","1","100.0","2","3","0","35.4","35.4","32.0","32.0"
"1463","Xavier Worthy","KC","WR","1","2024","1","16","HST","3","10","10.0","3.33","0","0","0","0","0","100.0","33.3","33.3","","","","","0","0.0","0","0.0","2","25.0","11","26.8","7","65","25.0","9.29","5.91","65.0","63.6","1","100.0","2","4","0","22.7","22.7","20.5","20.5"
"1464","Xavier Legette","CAR","WR","1","2024","1","4","CIN","2","10","10.0","5.00","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","10","24.4","6","66","30.0","11.00","6.60","66.0","60.0","1","50.0","1","1","0","16.6","16.6","19.6","19.6"
"1465","DeeJay Dallas","ARZ","RB","1","2024","1","10","NYJ","3","10","10.0","3.33","0","0","0","0","0","100.0","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","1.0","1.0"
"1466","Xavier Worthy","KC","WR","1","2024","1","17","PIT","2","10","10.0","5.00","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","1","33.3","9","23.7","8","79","24.7","9.88","8.78","79.0","88.9","1","33.3","1","2","0","16.8","16.8","22.9","22.9"
"1467","Keaton Mitchell","BLT","RB","1","2024","1","18","CLV","4","10","10.0","2.50","0","0","0","0","0","75.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.0","1.0"
"1468","Kenneth Gainwell","PHI","RB","1","2024","2","4","KC","6","10","10.0","1.67","0","0","0","0","0","66.7","33.3","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.9","2.9","1.0","1.0"
"1469","Kimani Vidal","LAC","RB","1","2024","1","7","ARZ","3","10","10.0","3.33","0","0","0","0","0","100.0","33.3","33.3","","","","","0","0.0","0","0.0","1","100.0","1","2.6","1","9","2.6","9.00","9.00","9.0","100.0","0","0.0","0","0","0","3.8","3.8","2.9","2.9"
"1470","Tucker Kraft","GB","TE","1","2024","2","1","PHI","2","10","10.0","5.00","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","1","33.3","5","15.2","5","26","12.3","5.20","5.20","26.0","100.0","0","0.0","0","1","0","10.1","10.1","8.6","8.6"
"1471","Caleb Williams","CHI","QB","1","2024","1","18","GB","3","10","10.0","3.33","0","0","2","7","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","10.9","10.9"
"1472","Dorian Thompson-Robinson","CLV","QB","1","2024","1","17","MIA","4","10","10.0","2.50","0","0","1","2","0","75.0","25.0","25.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","5.8","5.8"
"1473","Calvin Ridley","TEN","WR","1","2024","1","4","MIA","1","10","10.0","10.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","1","12.5","2","9.5","1","5","4.5","5.00","2.50","5.0","50.0","0","0.0","0","0","0","4.3","4.3","2.5","2.5"
"1474","Taysom Hill","NO","TE","1","2024","1","13","LA","5","10","10.0","2.00","0","0","0","0","0","100.0","20.0","","","","","","0","0.0","0","0.0","1","25.0","6","16.2","5","37","20.1","7.40","6.17","37.0","83.3","0","0.0","0","0","0","12.2","12.2","9.7","9.7"
"1475","Samaje Perine","KC","RB","1","2024","1","9","TB","1","10","10.0","10.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","5","11.4","4","25","8.6","6.25","5.00","25.0","80.0","1","33.3","1","1","0","8.7","8.7","13.5","13.5"
"1476","Jake Haener","NO","QB","1","2024","1","8","LAC","2","10","10.0","5.00","0","0","2","10","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","5.9","5.9"
"1477","Trey Benson","ARZ","RB","1","2024","1","8","MIA","1","10","10.0","10.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.0","1.0"
"1478","Calvin Ridley","TEN","WR","1","2024","1","2","NYJ","1","10","10.0","10.00","1","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","1","33.3","1","25.0","6","21.4","4","77","40.1","19.25","12.83","77.0","66.7","1","100.0","0","0","0","10.2","10.2","24.7","24.7"
"1479","C.J. Ham","MIN","FB","1","2024","1","5","NYJ","2","10","10.0","5.00","1","0","0","0","0","100.0","50.0","50.0","","","","","1","100.0","1","50.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","7.0","7.0"
"1480","Brian Robinson","WAS","RB","1","2024","1","18","DAL","5","10","10.0","2.00","0","0","0","0","0","80.0","40.0","20.0","","","","","0","0.0","0","0.0","0","0.0","1","3.2","1","6","3.0","6.00","6.00","6.0","100.0","0","0.0","0","0","0","3.9","3.9","2.6","2.6"
"1481","Jordan Mims","NO","RB","1","2024","1","10","ATL","2","10","10.0","5.00","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","2","8.0","1","4","1.5","4.00","2.00","4.0","50.0","0","0.0","0","1","0","4.8","4.8","2.4","2.4"
"1482","Pierre Strong","CLV","RB","1","2024","1","1","DAL","2","10","10.0","5.00","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","3","6.7","2","20","11.8","10.00","6.67","20.0","66.7","0","0.0","0","0","0","5.4","5.4","5.0","5.0"
"1483","Jaleel McLaughlin","DEN","RB","1","2024","1","9","BLT","5","10","10.0","2.00","0","0","0","0","0","100.0","40.0","","","","","","0","0.0","0","0.0","1","11.1","3","8.8","3","10","4.4","3.33","3.33","10.0","100.0","0","0.0","0","0","0","7.8","7.8","5.0","5.0"
"1484","Trevor Lawrence","JAX","QB","1","2024","1","8","GB","4","10","10.0","2.50","1","0","1","2","0","75.0","25.0","25.0","","","","","0","0.0","1","50.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","25.3","25.3"
"1485","Rachaad White","TB","RB","1","2024","1","16","DAL","3","10","10.0","3.33","0","0","0","0","0","100.0","66.7","","","","","","0","0.0","0","0.0","1","33.3","8","18.6","7","50","16.5","7.14","6.25","50.0","87.5","0","0.0","0","0","1","14.2","14.2","12.0","12.0"
"1486","Trey Benson","ARZ","RB","1","2024","1","2","LA","11","10","10.0","0.91","0","0","0","0","0","72.7","18.2","","","","","","0","0.0","0","0.0","1","14.3","1","4.8","1","7","2.6","7.00","7.00","7.0","100.0","0","0.0","0","0","0","7.7","7.7","2.7","2.7"
"1487","Sam Darnold","MIN","QB","1","2024","1","18","DET","3","10","10.0","3.33","0","0","2","11","0","66.7","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","7.6","7.6"
"1488","Jordan Love","GB","QB","1","2024","1","5","LA","3","10","10.0","3.33","0","0","1","12","0","33.3","33.3","33.3","33.3","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","17.0","17.0"
"1489","Alvin Kamara","NO","RB","1","2024","1","7","DEN","7","10","10.0","1.43","0","0","0","0","0","71.4","42.9","14.3","","","","","0","0.0","0","0.0","0","0.0","7","17.9","6","14","6.7","2.33","2.00","14.0","85.7","0","0.0","0","0","0","13.8","13.8","8.4","8.4"
"1490","Travis Homer","CHI","RB","1","2024","1","1","TEN","2","10","10.0","5.00","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","1.0","1.0"
"1491","Jerome Ford","CLV","RB","1","2024","1","11","NO","5","10","10.0","2.00","0","0","0","0","0","80.0","40.0","20.0","","","","","0","0.0","0","0.0","0","0.0","4","8.5","4","29","7.3","7.25","7.25","29.0","100.0","0","0.0","0","0","0","8.4","8.4","7.9","7.9"
"1492","Kenneth Gainwell","PHI","RB","1","2024","2","2","LA","1","10","10.0","10.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","1","5.0","1","10","7.8","10.00","10.00","10.0","100.0","0","0.0","0","0","0","2.0","2.0","3.0","3.0"
"1493","Joe Burrow","CIN","QB","1","2024","1","4","CAR","1","10","10.0","10.00","0","0","1","10","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","17.3","17.3"
"1494","Adonai Mitchell","IND","WR","1","2024","1","4","PIT","1","10","10.0","10.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","3","10.0","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","5.7","5.7","1.0","1.0"
"1495","Blake Corum","LA","RB","1","2024","1","18","SEA","2","10","10.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","1","2.4","1","12","3.6","12.00","12.00","12.0","100.0","0","0.0","0","0","0","2.5","2.5","3.2","3.2"
"1496","George Holani","SEA","RB","1","2024","1","15","GB","3","10","10.0","3.33","0","0","0","0","0","66.7","66.7","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","1.0","1.0"
"1497","Baker Mayfield","TB","QB","1","2024","1","4","PHI","4","10","10.0","2.50","1","1","1","10","0","50.0","25.0","25.0","25.0","","","","2","40.0","2","33.3","3","37.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.5","4.5","28.9","28.9"
"1498","Blake Watson","DEN","RB","1","2024","1","16","LAC","4","10","10.0","2.50","0","0","0","0","0","75.0","25.0","25.0","","","","","0","0.0","0","0.0","0","0.0","2","5.0","1","13","4.9","13.00","6.50","13.0","50.0","0","0.0","0","1","0","5.7","5.7","3.3","3.3"
"1499","Russell Wilson","PIT","QB","1","2024","1","12","CLV","3","10","10.0","3.33","0","0","1","10","0","33.3","33.3","33.3","33.3","","","","0","0.0","1","33.3","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","14.8","14.8"
"1500","Austin Ekeler","WAS","RB","1","2024","1","1","TB","2","10","10.0","5.00","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","1","16.7","4","16.7","4","52","28.3","13.00","13.00","52.0","100.0","0","0.0","0","0","0","7.8","7.8","10.2","10.2"
"1501","Dameon Pierce","HST","RB","1","2024","2","2","KC","4","10","10.0","2.50","0","0","0","0","0","75.0","75.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","1.0","1.0"
"1502","Amon-Ra St. Brown","DET","WR","1","2024","1","14","GB","1","10","10.0","10.00","0","0","0","0","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","1","9.1","6","14.6","5","43","15.2","8.60","7.17","43.0","83.3","0","0.0","0","0","0","10.2","10.2","10.3","10.3"
"1503","Zamir White","LV","RB","1","2024","1","9","CIN","6","10","10.0","1.67","1","0","0","0","0","100.0","16.7","","","","","","2","66.7","3","75.0","3","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.5","5.5","7.0","7.0"
"1504","Jacoby Brissett","NE","QB","1","2024","1","5","MIA","1","10","10.0","10.00","0","0","1","10","0","100.0","100.0","100.0","100.0","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","7.4","7.4"
"1505","Will Levis","TEN","QB","1","2024","1","12","HST","8","10","10.0","1.25","0","1","2","9","0","50.0","25.0","12.5","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","18.1","18.1"
"1506","Derius Davis","LAC","WR","1","2024","1","1","LV","2","9","9.0","4.50","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.9","0.9"
"1507","Raheem Mostert","MIA","RB","1","2024","1","1","JAX","6","9","9.0","1.50","0","0","0","0","0","50.0","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","3","8.1","2","10","3.0","5.00","3.33","10.0","66.7","0","0.0","0","0","0","7.4","7.4","3.9","3.9"
"1508","Samaje Perine","KC","RB","1","2024","1","17","PIT","2","9","9.0","4.50","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","2","5.3","2","20","6.3","10.00","10.00","20.0","100.0","0","0.0","0","0","0","3.9","3.9","4.9","4.9"
"1509","Tank Bigsby","JAX","RB","1","2024","1","3","BUF","2","9","9.0","4.50","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.9","0.9"
"1510","Zay Flowers","BLT","WR","1","2024","1","5","CIN","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","12","28.6","7","111","31.9","15.86","9.25","111.0","58.3","0","0.0","0","0","0","18.3","18.3","19.0","19.0"
"1511","Jermar Jefferson","DET","RB","1","2024","1","17","SF","3","9","9.0","3.00","0","0","0","0","0","66.7","66.7","33.3","","","","","1","50.0","3","50.0","3","42.9","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.1","4.1","0.9","0.9"
"1512","Calvin Ridley","TEN","WR","1","2024","1","6","IND","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","7","25.9","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.9","10.9","0.9","0.9"
"1513","Deebo Samuel","SF","WR","1","2024","1","5","ARZ","3","9","9.0","3.00","0","0","0","0","0","66.7","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","3","8.6","1","11","4.5","11.00","3.67","11.0","33.3","0","0.0","0","1","0","6.7","6.7","3.0","3.0"
"1514","Kareem Hunt","KC","RB","1","2024","2","4","PHI","3","9","9.0","3.00","0","0","0","0","0","100.0","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","1","3.1","1","5","1.9","5.00","5.00","5.0","100.0","0","0.0","0","0","0","3.0","3.0","2.4","2.4"
"1515","Zamir White","LV","RB","1","2024","1","11","MIA","5","9","9.0","1.80","0","0","0","0","0","100.0","20.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","0.9","0.9"
"1516","Ronnie Rivers","LA","RB","1","2024","1","3","SF","2","9","9.0","4.50","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.9","0.9"
"1517","Jeremy McNichols","WAS","RB","1","2024","1","6","BLT","2","9","9.0","4.50","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.9","0.9"
"1518","Kyler Murray","ARZ","QB","1","2024","1","12","SEA","2","9","9.0","4.50","0","0","1","6","0","100.0","100.0","50.0","","","","","0","0.0","1","100.0","2","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","11.3","11.3"
"1519","Khalil Herbert","CHI","RB","1","2024","1","3","IND","4","9","9.0","2.25","0","0","0","0","0","75.0","25.0","25.0","","","","","3","60.0","3","60.0","3","42.9","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.5","4.5","0.9","0.9"
"1520","Jamaal Williams","NO","RB","1","2024","1","5","KC","2","9","9.0","4.50","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.9","0.9"
"1521","Jordan Addison","MIN","WR","1","2024","1","9","IND","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","5","14.3","5","42","13.5","8.40","8.40","42.0","100.0","1","33.3","1","2","0","9.5","9.5","16.1","16.1"
"1522","Ashton Dulin","IND","WR","1","2024","1","5","JAX","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.9","0.9"
"1523","Mecole Hardman","KC","WR","1","2024","1","11","BUF","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","2","6.1","2","12","6.1","6.00","6.00","12.0","100.0","0","0.0","0","1","0","4.3","4.3","4.1","4.1"
"1524","Joe Burrow","CIN","QB","1","2024","1","2","KC","6","9","9.0","1.50","0","1","2","7","0","66.7","33.3","","","","","","1","33.3","1","25.0","2","28.6","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.7","4.7","18.2","18.2"
"1525","Sione Vaki","DET","RB","1","2024","1","11","JAX","5","9","9.0","1.80","0","0","0","0","0","60.0","40.0","20.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","0.9","0.9"
"1526","Ray Davis","BUF","RB","1","2024","1","17","NYJ","6","9","9.0","1.50","0","0","0","0","0","66.7","66.7","","","","","","0","0.0","0","0.0","0","0.0","1","3.6","1","4","1.6","4.00","4.00","4.0","100.0","0","0.0","0","0","0","4.4","4.4","2.3","2.3"
"1527","Gus Edwards","LAC","RB","1","2024","1","3","PIT","3","9","9.0","3.00","0","0","0","0","0","100.0","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","0.9","0.9"
"1528","Emanuel Wilson","GB","RB","1","2024","1","2","IND","5","9","9.0","1.80","0","0","0","0","0","60.0","40.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","0.9","0.9"
"1529","Devin Thompkins","CAR","WR","1","2024","1","16","ARZ","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","0.9","0.9"
"1530","Cordarrelle Patterson","PIT","RB","1","2024","1","15","PHI","2","9","9.0","4.50","0","0","0","0","0","100.0","100.0","50.0","","","","","0","0.0","0","0.0","0","0.0","1","4.5","1","-1","-0.8","-1.00","-1.00","-1.0","100.0","0","0.0","0","0","0","2.5","2.5","1.8","1.8"
"1531","Patrick Mahomes","KC","QB","1","2024","1","9","TB","2","9","9.0","4.50","0","0","2","9","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","24.5","24.5"
"1532","Jonathan Ward","PIT","RB","1","2024","1","5","DAL","2","9","9.0","4.50","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.9","0.9"
"1533","Malik Washington","MIA","WR","1","2024","1","9","BUF","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.9","0.9"
"1534","Demario Douglas","NE","WR","1","2024","1","3","NYJ","1","9","9.0","9.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","9","34.6","7","69","57.5","9.86","7.67","69.0","77.8","0","0.0","0","0","0","13.8","13.8","14.8","14.8"
