2026 SUPERFLEX DYNASTY RANKINGS,,,,,,,"PLAYERS
RANKED","PLAYERS
RANKED",284,0,0,0,0,0,,"SUPERFLEX RANKS
ARE IN SEQUENCE",,YES,,"SUPERFLEX RANKS
CONTAIN DUPLICATES",NO
,PLAYTER/TEAM INFORMATION,,,,,,,,RANKS,,,,,,,,,,,,
,SFX RANK,SDIO ID,NAME,AGE,EXP,POS,TEAM,AVG RANK,THEO,,,,,,TRADE VALUE,,,,,,
,,,#REF!,,,,,,,,,,,,,,,,,,
,252,26942,Seth McGowan,24,0,RB,IND,42.00,252,,,,,,85.37131411,RB80,,,,,
,253,24238,Kendre Miller,23,4,RB,NO,42.17,253,,,,,,85.16624505,RB81,,,,,
,254,18876,David Njoku,29,10,TE,LAC,42.33,254,,,,,,84.74879217,TE36,,,,,
,255,23253,Dontayvion Wicks,24,4,WR,PHI,42.50,255,,,,,,83.34934145,WR95,,,,,
,256,23165,Marvin Mims Jr.,24,4,WR,DEN,42.67,256,,,,,,83.15039877,WR96,,,,,
,257,23177,Dillon Gabriel,25,2,QB,CLE,42.83,257,,,,,,83.13473192,QB44,,,,,
,258,24923,Jaylen Wright,23,3,RB,MIA,43.00,258,,,,,,83.1331914,RB82,,,,,
,259,21961,Darnell Mooney,28,7,WR,NYG,43.17,259,,,,,,82.67711313,WR97,,,,,
,260,25949,Tahj Brooks,24,2,RB,CIN,43.33,260,,,,,,82.09443622,RB83,,,,,
,261,26852,Bryce Lance,23,0,WR,NO,43.50,261,,,,,,82.07761711,WR98,,,,,
,262,24348,Cedric Tillman,26,4,WR,CLE,43.67,262,,,,,,81.37471839,WR99,,,,,
,263,26933,Cole Payton,23,0,QB,PHI,43.83,263,,,,,,81.29755417,QB45,,,,,
,264,19815,Christian Kirk,29,9,WR,SF,44.00,264,,,,,,81.00874588,WR100,,,,,
,265,23211,MarShawn Lloyd,25,3,RB,GB,44.17,265,,,,,,80.60191818,RB84,,,,,
,266,25003,Xavier Legette,25,3,WR,CAR,44.33,266,,,,,,80.20031415,WR101,,,,,
,267,26048,Quinn Ewers,23,2,QB,MIA,44.50,267,,,,,,79.92927706,QB46,,,,,
,268,21807,Colby Parkinson,27,7,TE,LAR,44.67,268,,,,,,79.35880699,TE37,,,,,
,269,26029,Damien Martinez,22,1,RB,GB,44.83,269,,,,,,78.50599076,RB85,,,,,
,270,25891,Jaydn Ott,23,0,RB,KC,45.00,270,,,,,,78.3251085,RB86,,,,,
,271,26832,Le'Veon Moss,23,0,RB,,45.17,271,,,,,,77.96402621,RB87,,,,,
,272,26829,Terion Stewart,24,0,RB,,45.33,272,,,,,,77.09989522,RB88,,,,,
,273,24168,Tyson Bagent,25,4,QB,CHI,45.50,273,,,,,,76.83600303,QB47,,,,,
,274,28045,Drew Allar,22,0,QB,PIT,45.67,274,,,,,,76.69576357,QB48,,,,,
,275,28048,Cade Klubnik,22,0,QB,NYJ,45.83,275,,,,,,75.06033873,QB49,,,,,
,276,23186,Spencer Rattler,25,3,QB,NO,46.00,276,,,,,,74.98358847,QB50,,,,,
,277,25003,Xavier Legette,25,3,WR,CAR,46.17,277,,,,,,73.73756665,WR101,,,,,
,278,25103,Malik Washington,25,3,WR,MIA,46.33,278,,,,,,72.72821932,WR102,,,,,
,279,26034,Isaiah Bond,22,2,WR,CLE,46.50,279,,,,,,72.71198828,WR103,,,,,
,280,21045,Hollywood Brown,28,8,WR,PHI,46.67,280,,,,,,72.33543844,WR104,,,,,
,281,24180,DeMario Douglas,25,4,WR,NE,46.83,281,,,,,,72.31547422,WR105,,,,,
,282,23134,Cade Otton,27,5,TE,TB,47.00,282,,,,,,72.22425497,TE38,,,,,
,283,22507,Pat Freiermuth,27,6,TE,PIT,47.17,283,,,,,,71.91887471,TE39,,,,,
,284,26938,Sam Roush,22,0,TE,CHI,47.33,284,,,,,,71.68006208,TE40,,,,,
