"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"89","Josh Jacobs","LV","RB","1","2023","1","9","NYG","26","98","98.0","3.77","2","0","0","0","0","88.5","53.8","42.3","7.7","3.8","","","2","100.0","4","100.0","6","85.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","17.9","17.9","21.8","21.8"
"90","Rhamondre Stevenson","NE","RB","1","2023","1","12","NYG","21","98","98.0","4.67","1","0","0","0","0","85.7","61.9","38.1","14.3","4.8","","","0","0.0","1","100.0","1","50.0","5","14.3","5","9","6.3","1.80","1.80","9.0","100.0","0","0.0","0","0","0","18.6","18.6","21.7","21.7"
"91","Christian McCaffrey","SF","RB","1","2023","2","2","GB","17","98","98.0","5.76","2","0","0","0","0","94.1","70.6","41.2","11.8","5.9","5.9","5.9","0","0.0","1","100.0","2","66.7","12","30.8","7","30","11.9","4.29","2.50","30.0","58.3","0","0.0","0","1","0","28.6","28.6","31.8","31.8"
"92","Isiah Pacheco","KC","RB","1","2023","2","2","BUF","15","97","97.0","6.47","1","0","0","0","0","93.3","80.0","46.7","20.0","6.7","6.7","","1","100.0","1","50.0","3","75.0","1","4.3","1","14","6.5","14.00","14.00","14.0","100.0","0","0.0","0","1","0","12.2","12.2","18.1","18.1"
"93","Lamar Jackson","BLT","QB","1","2023","1","15","JAX","12","97","97.0","8.08","0","0","4","30","0","100.0","83.3","66.7","33.3","16.7","8.3","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.9","5.9","19.5","19.5"
"94","Kenneth Walker","SEA","RB","1","2023","1","3","CAR","18","97","97.0","5.39","2","0","0","0","0","88.9","61.1","33.3","11.1","5.6","5.6","5.6","3","75.0","4","80.0","5","55.6","3","8.3","3","59","19.9","19.67","19.67","59.0","100.0","0","0.0","0","0","0","17.6","17.6","30.6","30.6"
"95","Derrick Henry","TEN","RB","1","2023","1","6","BLT","12","97","97.0","8.08","1","0","0","0","0","83.3","33.3","33.3","16.7","16.7","8.3","8.3","0","0.0","0","0.0","2","66.7","2","9.5","2","16","10.7","8.00","8.00","16.0","100.0","0","0.0","0","0","0","10.6","10.6","19.3","19.3"
"96","Justin Fields","CHI","QB","1","2023","1","16","ARZ","9","97","97.0","10.78","1","0","5","48","1","100.0","77.8","44.4","44.4","22.2","22.2","11.1","1","50.0","2","50.0","2","22.2","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","25.5","25.5"
"97","Raheem Mostert","MIA","RB","1","2023","1","14","TEN","21","96","96.0","4.57","2","0","0","0","0","90.5","81.0","38.1","9.5","4.8","","","2","100.0","5","83.3","6","85.7","1","3.0","1","4","1.7","4.00","4.00","4.0","100.0","0","0.0","0","0","0","16.9","16.9","23.0","23.0"
"98","Jonathan Taylor","IND","RB","1","2023","1","17","LV","21","96","96.0","4.57","1","1","0","0","0","85.7","71.4","38.1","19.0","4.8","","","1","100.0","1","100.0","4","66.7","1","4.3","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","15.2","15.2","17.4","17.4"
"99","Bijan Robinson","ATL","RB","1","2023","1","10","ARZ","22","95","95.0","4.32","1","0","0","0","0","90.9","63.6","22.7","18.2","4.5","","","1","100.0","2","66.7","4","40.0","2","9.5","1","11","11.7","11.00","5.50","11.0","50.0","0","0.0","0","0","0","17.2","17.2","17.6","17.6"
"100","Alexander Mattison","MIN","RB","1","2023","1","4","CAR","17","95","95.0","5.59","0","0","0","0","0","94.1","70.6","47.1","17.6","5.9","","","1","50.0","1","50.0","2","50.0","1","5.3","1","3","2.2","3.00","3.00","3.0","100.0","0","0.0","0","0","0","11.5","11.5","10.8","10.8"
"101","Christian McCaffrey","SF","RB","1","2023","1","10","JAX","16","95","95.0","5.94","0","0","0","0","0","93.8","62.5","43.8","25.0","12.5","","","1","100.0","2","100.0","3","100.0","9","32.1","6","47","15.6","7.83","5.22","47.0","66.7","0","0.0","2","3","0","26.2","26.2","20.2","20.2"
"102","Breece Hall","NYJ","RB","1","2023","1","16","WAS","20","95","95.0","4.75","2","0","0","0","0","80.0","55.0","30.0","5.0","5.0","5.0","5.0","1","100.0","3","100.0","4","100.0","14","28.6","12","96","44.2","8.00","6.86","96.0","85.7","0","0.0","0","1","0","34.8","34.8","43.1","43.1"
"103","Jonathan Taylor","IND","RB","1","2023","1","8","NO","12","95","95.0","7.92","0","0","0","0","0","91.7","66.7","41.7","25.0","8.3","8.3","8.3","1","50.0","1","33.3","1","20.0","2","4.9","1","2","0.9","2.00","1.00","2.0","50.0","0","0.0","0","0","0","9.7","9.7","10.7","10.7"
"104","Raheem Mostert","MIA","RB","1","2023","1","12","NYJ","20","94","94.0","4.70","2","0","0","0","0","85.0","60.0","35.0","10.0","5.0","5.0","5.0","0","0.0","2","66.7","4","80.0","1","3.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","14.7","14.7","21.4","21.4"
"105","David Montgomery","DET","RB","1","2023","2","3","SF","15","93","93.0","6.20","1","0","0","0","0","86.7","73.3","66.7","20.0","13.3","","","2","100.0","3","75.0","3","42.9","2","4.9","2","20","7.3","10.00","10.00","20.0","100.0","0","0.0","0","0","0","12.9","12.9","19.3","19.3"
"106","Alexander Mattison","MIN","RB","1","2023","1","3","LAC","20","93","93.0","4.65","0","0","0","0","0","85.0","50.0","40.0","20.0","5.0","","","3","100.0","4","100.0","4","80.0","6","12.0","5","32","8.7","6.40","5.33","32.0","83.3","0","0.0","0","2","0","23.7","23.7","17.5","17.5"
"107","Christian McCaffrey","SF","RB","1","2023","1","13","PHI","17","93","93.0","5.47","1","0","0","0","0","82.4","64.7","58.8","17.6","11.8","","","2","100.0","2","66.7","2","40.0","4","14.8","3","40","12.7","13.33","10.00","40.0","75.0","0","0.0","0","0","0","16.0","16.0","22.3","22.3"
"108","Saquon Barkley","NYG","RB","1","2023","1","6","BUF","24","93","93.0","3.88","0","0","0","0","0","58.3","45.8","29.2","8.3","8.3","4.2","4.2","1","100.0","1","100.0","8","72.7","5","13.9","4","5","2.5","1.25","1.00","5.0","80.0","0","0.0","1","2","0","27.7","27.7","13.8","13.8"
"109","D'Andre Swift","PHI","RB","1","2023","1","16","NYG","20","92","92.0","4.60","1","0","0","0","0","75.0","75.0","55.0","20.0","5.0","","","2","66.7","3","75.0","4","57.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.2","13.2","15.2","15.2"
"110","Bijan Robinson","ATL","RB","1","2023","1","12","NO","16","91","91.0","5.69","1","0","0","0","0","87.5","75.0","56.3","18.8","6.3","","","0","0.0","1","100.0","2","66.7","6","28.6","3","32","19.0","10.67","5.33","32.0","50.0","1","100.0","1","1","0","19.3","19.3","27.3","27.3"
"111","Joshua Kelley","LAC","RB","1","2023","1","1","MIA","16","91","91.0","5.69","1","0","0","0","0","100.0","81.3","50.0","18.8","","","","1","16.7","2","25.0","5","41.7","1","3.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.6","13.6","15.1","15.1"
"112","Jonathan Taylor","IND","RB","1","2023","1","12","TB","15","91","91.0","6.07","2","0","0","0","0","80.0","73.3","60.0","26.7","6.7","","","3","75.0","3","75.0","5","71.4","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","11.7","11.7","21.1","21.1"
"113","Saquon Barkley","NYG","RB","1","2023","1","9","LV","16","90","90.0","5.63","0","0","0","0","0","93.8","68.8","43.8","12.5","6.3","6.3","","0","0.0","0","0.0","1","50.0","4","13.8","3","23","11.5","7.67","5.75","23.0","75.0","0","0.0","0","0","0","14.6","14.6","14.3","14.3"
"114","Christian McCaffrey","SF","RB","1","2023","2","3","DET","20","90","90.0","4.50","2","0","0","0","0","85.0","55.0","40.0","5.0","5.0","5.0","","3","50.0","3","50.0","3","50.0","5","16.1","4","42","15.7","10.50","8.40","42.0","80.0","0","0.0","0","0","0","19.8","19.8","29.2","29.2"
"115","D'Onta Foreman","CHI","RB","1","2023","1","7","LV","16","89","89.0","5.56","2","0","0","0","0","93.8","62.5","43.8","18.8","","","","2","100.0","2","66.7","3","75.0","4","13.8","3","31","19.1","10.33","7.75","31.0","75.0","1","100.0","1","2","0","18.0","18.0","33.0","33.0"
"116","Isiah Pacheco","KC","RB","1","2023","2","1","MIA","24","89","89.0","3.71","1","1","0","0","0","83.3","54.2","20.8","12.5","4.2","4.2","","2","100.0","5","100.0","9","81.8","1","2.4","1","-1","-0.4","-1.00","-1.00","-1.0","100.0","0","0.0","0","1","0","21.8","21.8","15.8","15.8"
"117","Isiah Pacheco","KC","RB","1","2023","1","11","PHI","19","89","89.0","4.68","0","0","0","0","0","78.9","52.6","26.3","15.8","10.5","5.3","","0","0.0","2","66.7","4","80.0","1","2.3","1","2","1.1","2.00","2.00","2.0","100.0","0","0.0","0","0","0","14.2","14.2","10.1","10.1"
"118","Rachaad White","TB","RB","1","2023","1","15","GB","21","89","89.0","4.24","0","0","0","0","0","95.2","66.7","42.9","4.8","4.8","4.8","","0","0.0","0","0.0","1","25.0","2","7.1","2","50","13.1","25.00","25.00","50.0","100.0","1","25.0","0","0","0","14.1","14.1","21.9","21.9"
"119","Kyren Williams","LA","RB","1","2023","1","13","CLV","21","88","88.0","4.19","1","0","0","0","0","90.5","61.9","33.3","9.5","4.8","","","3","100.0","6","100.0","9","100.0","5","13.5","3","24","8.6","8.00","4.80","24.0","60.0","0","0.0","0","1","0","26.2","26.2","20.2","20.2"
"120","Derrick Henry","TEN","RB","1","2023","1","16","SEA","19","88","88.0","4.63","1","0","0","0","0","84.2","68.4","52.6","10.5","","","","2","100.0","2","100.0","3","75.0","1","3.7","1","11","6.7","11.00","11.00","11.0","100.0","0","0.0","0","0","0","13.4","13.4","21.4","21.4"
"121","Trey Sermon","IND","RB","1","2023","1","15","PIT","17","88","88.0","5.18","0","0","0","0","0","94.1","70.6","52.9","11.8","5.9","","","0","0.0","0","0.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","9.2","9.2","8.8","8.8"
"122","Rhamondre Stevenson","NE","RB","1","2023","1","10","IND","20","88","88.0","4.40","0","0","0","0","0","90.0","65.0","50.0","5.0","","","","0","0.0","0","0.0","3","42.9","5","18.5","3","14","7.2","4.67","2.80","14.0","60.0","0","0.0","0","1","0","20.6","20.6","13.2","13.2"
"123","Travis Etienne","JAX","RB","1","2023","1","3","HST","19","88","88.0","4.63","0","0","0","0","0","94.7","73.7","36.8","10.5","5.3","","","0","0.0","0","0.0","0","0.0","5","11.9","4","50","17.4","12.50","10.00","50.0","80.0","0","0.0","0","0","0","16.7","16.7","17.8","17.8"
"124","Zack Moss","IND","RB","1","2023","1","2","HST","18","88","88.0","4.89","1","0","0","0","0","94.4","77.8","55.6","11.1","","","","0","0.0","0","0.0","2","50.0","4","12.1","4","19","8.4","4.75","4.75","19.0","100.0","0","0.0","0","1","0","17.3","17.3","20.7","20.7"
"125","Jaylen Warren","PIT","RB","1","2023","1","9","TEN","11","88","88.0","8.00","0","0","0","0","0","100.0","72.7","54.5","36.4","18.2","9.1","","0","0.0","0","0.0","0","0.0","3","10.0","3","25","15.6","8.33","8.33","25.0","100.0","0","0.0","0","0","0","9.8","9.8","14.3","14.3"
"126","Chuba Hubbard","CAR","RB","1","2023","1","6","MIA","19","88","88.0","4.63","1","0","0","0","0","100.0","73.7","31.6","5.3","5.3","","","0","0.0","1","100.0","2","66.7","1","2.6","1","2","0.9","2.00","2.00","2.0","100.0","0","0.0","0","0","0","12.5","12.5","16.0","16.0"
"127","Chuba Hubbard","CAR","RB","1","2023","1","15","ATL","22","87","87.0","3.95","0","0","0","0","0","68.2","31.8","22.7","18.2","13.6","9.1","","1","25.0","2","33.3","5","50.0","2","8.3","2","16","9.6","8.00","8.00","16.0","100.0","0","0.0","0","0","0","18.0","18.0","12.3","12.3"
"128","Joe Mixon","CIN","RB","1","2023","1","8","SF","16","87","87.0","5.44","1","0","0","0","0","87.5","75.0","50.0","18.8","6.3","6.3","","1","100.0","2","100.0","4","80.0","3","9.4","3","23","8.1","7.67","7.67","23.0","100.0","0","0.0","1","2","0","17.3","17.3","20.0","20.0"
"129","Rhamondre Stevenson","NE","RB","1","2023","1","9","WAS","9","87","87.0","9.67","1","0","0","0","0","77.8","55.6","44.4","11.1","11.1","11.1","11.1","0","0.0","0","0.0","0","0.0","6","13.6","4","42","19.1","10.50","7.00","42.0","66.7","0","0.0","0","0","0","13.3","13.3","22.9","22.9"
"130","Kyren Williams","LA","RB","1","2023","1","17","NYG","20","87","87.0","4.35","3","0","0","0","0","85.0","60.0","20.0","10.0","5.0","5.0","","2","100.0","2","100.0","2","100.0","2","5.9","2","14","4.4","7.00","7.00","14.0","100.0","0","0.0","0","0","0","14.5","14.5","30.1","30.1"
"131","Brian Robinson","WAS","RB","1","2023","1","2","DEN","18","87","87.0","4.83","2","0","0","0","0","83.3","38.9","33.3","22.2","11.1","5.6","","2","100.0","2","100.0","3","75.0","2","5.1","2","42","14.0","21.00","21.00","42.0","100.0","0","0.0","0","0","0","14.4","14.4","28.9","28.9"
"132","Chuba Hubbard","CAR","RB","1","2023","1","14","NO","23","87","87.0","3.78","0","0","0","0","0","87.0","47.8","30.4","13.0","","","","0","0.0","0","0.0","2","66.7","2","5.6","2","9","6.6","4.50","4.50","9.0","100.0","0","0.0","0","0","0","16.0","16.0","11.6","11.6"
"133","Saquon Barkley","NYG","RB","1","2023","1","14","GB","20","86","86.0","4.30","2","1","0","0","0","70.0","50.0","25.0","15.0","10.0","5.0","5.0","2","100.0","2","100.0","4","80.0","4","19.0","3","15","9.5","5.00","3.75","15.0","75.0","0","0.0","0","0","0","19.2","19.2","24.1","24.1"
"134","Kenneth Walker","SEA","RB","1","2023","1","15","PHI","19","86","86.0","4.53","1","0","0","0","0","78.9","57.9","36.8","15.8","5.3","5.3","","0","0.0","0","0.0","0","0.0","3","9.1","3","26","12.5","8.67","8.67","26.0","100.0","0","0.0","0","0","0","13.8","13.8","20.2","20.2"
"135","Raheem Mostert","MIA","RB","1","2023","1","11","LV","22","86","86.0","3.91","0","0","0","0","0","95.5","68.2","27.3","9.1","","","","0","0.0","0","0.0","2","100.0","2","5.1","1","7","2.2","7.00","3.50","7.0","50.0","0","0.0","0","0","0","15.5","15.5","10.3","10.3"
"136","James Conner","ARZ","RB","1","2023","1","15","SF","14","86","86.0","6.14","1","0","0","0","0","78.6","64.3","28.6","7.1","7.1","7.1","7.1","2","66.7","2","66.7","2","50.0","3","7.7","3","3","1.4","1.00","1.00","3.0","100.0","0","0.0","0","0","0","13.0","13.0","17.9","17.9"
"137","Christian McCaffrey","SF","RB","1","2023","1","3","NYG","18","85","85.0","4.72","1","0","0","0","0","94.4","83.3","33.3","16.7","","","","1","100.0","4","100.0","7","63.6","5","13.5","5","34","11.0","6.80","6.80","34.0","100.0","0","0.0","0","1","0","23.1","23.1","22.9","22.9"
"138","Raheem Mostert","MIA","RB","1","2023","1","9","KC","12","85","85.0","7.08","1","1","0","0","0","75.0","66.7","58.3","25.0","16.7","8.3","","0","0.0","0","0.0","1","100.0","1","2.9","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.2","8.2","14.5","14.5"
"139","David Montgomery","DET","RB","1","2023","1","15","DEN","17","85","85.0","5.00","0","0","0","0","0","94.1","64.7","47.1","11.8","","","","0","0.0","0","0.0","2","40.0","3","8.8","2","-3","-1.1","-1.50","-1.00","-3.0","66.7","0","0.0","0","1","0","15.3","15.3","10.2","10.2"
"140","Javonte Williams","DEN","RB","1","2023","1","8","KC","27","85","85.0","3.15","0","0","0","0","0","70.4","51.9","25.9","7.4","3.7","","","0","0.0","4","100.0","10","71.4","3","15.8","3","13","11.4","4.33","4.33","13.0","100.0","1","33.3","1","1","0","27.1","27.1","18.8","18.8"
"141","Jerome Ford","CLV","RB","1","2023","1","6","SF","17","84","84.0","4.94","0","0","0","0","0","82.4","70.6","29.4","17.6","5.9","5.9","","0","0.0","0","0.0","0","0.0","2","5.9","2","7","3.6","3.50","3.50","7.0","100.0","0","0.0","0","0","0","11.3","11.3","11.1","11.1"
"142","Rachaad White","TB","RB","1","2023","1","13","CAR","20","84","84.0","4.20","1","0","0","0","0","95.0","45.0","25.0","10.0","5.0","5.0","5.0","2","100.0","2","100.0","2","40.0","5","17.2","3","22","10.9","7.33","4.40","22.0","60.0","0","0.0","0","0","0","18.9","18.9","19.6","19.6"
"143","Breece Hall","NYJ","RB","1","2023","1","17","CLV","13","84","84.0","6.46","0","0","0","0","0","84.6","61.5","53.8","23.1","15.4","7.7","","0","0.0","1","100.0","1","100.0","9","20.0","9","42","16.1","4.67","4.67","42.0","100.0","1","100.0","0","0","0","20.6","20.6","27.6","27.6"
"144","Saquon Barkley","NYG","RB","1","2023","1","11","WAS","14","83","83.0","5.93","0","0","0","0","0","71.4","28.6","28.6","14.3","14.3","14.3","14.3","0","0.0","1","100.0","2","50.0","5","19.2","4","57","23.2","14.25","11.40","57.0","80.0","2","66.7","1","1","0","16.8","16.8","30.0","30.0"
"145","D'Onta Foreman","CHI","RB","1","2023","1","9","NO","20","83","83.0","4.15","0","0","0","0","0","75.0","50.0","35.0","10.0","5.0","5.0","","0","0.0","0","0.0","4","80.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.2","13.2","8.3","8.3"
"146","Chuba Hubbard","CAR","RB","1","2023","1","18","TB","23","83","83.0","3.61","0","0","0","0","0","78.3","47.8","30.4","13.0","4.3","","","0","0.0","0","0.0","0","0.0","2","11.1","2","9","9.6","4.50","4.50","9.0","100.0","0","0.0","0","0","0","14.2","14.2","11.2","11.2"
"147","Javonte Williams","DEN","RB","1","2023","1","7","GB","15","82","82.0","5.47","0","0","0","0","0","93.3","60.0","40.0","20.0","13.3","6.7","","0","0.0","0","0.0","1","33.3","4","13.8","3","14","7.2","4.67","3.50","14.0","75.0","0","0.0","0","0","0","14.1","14.1","12.6","12.6"
"148","Raheem Mostert","MIA","RB","1","2023","1","3","DEN","13","82","82.0","6.31","3","0","0","0","0","84.6","69.2","53.8","23.1","23.1","7.7","","2","66.7","2","33.3","3","33.3","7","25.0","7","60","16.0","8.57","8.57","60.0","100.0","1","20.0","0","1","0","20.1","20.1","45.2","45.2"
"149","Najee Harris","PIT","RB","1","2023","1","10","GB","16","82","82.0","5.13","1","0","0","0","0","93.8","75.0","37.5","12.5","6.3","6.3","","1","100.0","2","100.0","2","50.0","4","17.4","3","14","11.1","4.67","3.50","14.0","75.0","0","0.0","0","0","0","15.5","15.5","18.6","18.6"
"150","Jalen Hurts","PHI","QB","1","2023","1","15","SEA","13","82","82.0","6.31","2","0","6","53","1","100.0","61.5","53.8","23.1","7.7","7.7","","2","50.0","2","28.6","3","27.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","9.0","9.0","23.9","23.9"
"151","Dameon Pierce","HST","RB","1","2023","1","4","PIT","24","81","81.0","3.38","0","0","0","0","0","79.2","62.5","25.0","12.5","","","","1","50.0","2","50.0","2","28.6","2","6.5","1","27","8.7","27.00","13.50","27.0","50.0","0","0.0","0","0","0","16.4","16.4","11.8","11.8"
"152","Alexander Mattison","MIN","RB","1","2023","1","11","DEN","18","81","81.0","4.50","0","1","0","0","0","83.3","55.6","38.9","11.1","11.1","","","2","100.0","2","66.7","5","71.4","2","6.3","1","-1","-0.5","-1.00","-0.50","-1.0","50.0","0","0.0","0","0","0","16.1","16.1","8.0","8.0"
"153","Josh Allen","BUF","QB","1","2023","1","12","PHI","9","81","81.0","9.00","2","0","5","65","1","88.9","77.8","66.7","44.4","33.3","","","0","0.0","1","33.3","2","28.6","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.1","6.1","40.7","40.7"
"154","Joe Mixon","CIN","RB","1","2023","1","5","ARZ","25","81","81.0","3.24","0","0","0","0","0","80.0","64.0","36.0","4.0","","","","4","100.0","6","100.0","8","100.0","4","8.7","4","13","4.1","3.25","3.25","13.0","100.0","0","0.0","1","2","0","26.7","26.7","13.4","13.4"
"155","Devin Singletary","HST","RB","1","2023","1","17","TEN","16","80","80.0","5.00","0","0","0","0","0","93.8","62.5","43.8","6.3","6.3","6.3","","0","0.0","0","0.0","0","0.0","3","9.4","3","6","2.8","2.00","2.00","6.0","100.0","0","0.0","0","0","0","12.3","12.3","11.6","11.6"
"156","D'Andre Swift","PHI","RB","1","2023","1","12","BUF","14","80","80.0","5.71","0","0","0","0","0","92.9","57.1","35.7","14.3","14.3","7.1","7.1","1","50.0","1","50.0","2","50.0","1","3.2","1","4","2.0","4.00","4.00","4.0","100.0","0","0.0","0","0","0","10.1","10.1","9.4","9.4"
"157","Elijah Mitchell","SF","RB","1","2023","1","17","WAS","17","80","80.0","4.71","1","0","0","0","0","94.1","64.7","47.1","11.8","5.9","","","4","66.7","6","66.7","6","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","13.5","13.5","14.0","14.0"
"158","Ezekiel Elliott","NE","RB","1","2023","1","3","NYJ","16","80","80.0","5.00","0","0","0","0","0","87.5","68.8","43.8","18.8","","","","0","0.0","0","0.0","0","0.0","1","3.4","1","7","3.5","7.00","7.00","7.0","100.0","0","0.0","0","0","0","9.3","9.3","9.7","9.7"
