"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"154","Garrett Wilson","NYJ","WR","1","2023","1","14","HST","14","38.9","9","108","35.9","12.00","7.71","108.0","64.3","0","0.0","1","2","0","20.1","20.1","20.1","11.1"
"155","Amari Cooper","CLV","WR","1","2023","1","6","SF","8","23.5","4","108","56.3","27.00","13.50","108.0","50.0","0","0.0","0","1","1","14.8","14.8","14.8","10.8"
"156","Amon-Ra St. Brown","DET","WR","1","2023","1","8","LV","8","21.6","6","108","39.7","18.00","13.50","108.0","75.0","0","0.0","0","0","0","16.8","16.8","16.8","10.8"
"157","Rashee Rice","KC","WR","1","2023","1","12","LV","10","29.4","8","107","35.9","13.38","10.70","107.0","80.0","1","50.0","0","1","0","24.7","24.7","24.7","16.7"
"158","Michael Pittman","IND","WR","1","2023","1","12","TB","13","31.7","10","107","42.6","10.70","8.23","107.0","76.9","0","0.0","0","1","0","20.7","20.7","20.7","10.7"
"159","Cole Kmet","CHI","TE","1","2023","1","16","ARZ","5","18.5","4","107","62.9","26.75","21.40","107.0","80.0","0","0.0","0","0","0","14.7","14.7","14.7","10.7"
"160","George Pickens","PIT","WR","1","2023","1","7","LA","8","32.0","5","107","46.5","21.40","13.38","107.0","62.5","0","0.0","0","0","0","15.7","15.7","15.7","10.7"
"161","Adam Thielen","CAR","WR","1","2023","1","5","DET","13","31.7","11","107","43.3","9.73","8.23","107.0","84.6","1","33.3","2","4","0","27.7","27.7","27.7","16.7"
"162","Calvin Ridley","JAX","WR","1","2023","1","18","TEN","10","23.3","6","106","37.9","17.67","10.60","106.0","60.0","1","50.0","1","2","0","22.6","22.6","22.6","16.6"
"163","DK Metcalf","SEA","WR","1","2023","1","17","PIT","7","21.2","5","106","36.6","21.20","15.14","106.0","71.4","0","0.0","2","2","0","15.6","15.6","15.6","10.6"
"164","Keenan Allen","LAC","WR","1","2023","1","12","BLT","16","36.4","14","106","48.8","7.57","6.63","106.0","87.5","0","0.0","0","0","1","23.6","23.6","23.6","9.6"
"165","DeVonta Smith","PHI","WR","1","2023","1","12","BUF","8","25.8","7","106","53.0","15.14","13.25","106.0","87.5","1","33.3","0","1","0","23.6","23.6","23.6","16.6"
"166","Zay Flowers","BLT","WR","1","2023","1","17","MIA","3","13.6","3","106","31.2","35.33","35.33","106.0","100.0","1","16.7","0","0","0","19.6","19.6","19.6","16.6"
"167","Darius Slayton","NYG","WR","1","2023","1","17","LA","6","14.6","4","106","33.2","26.50","17.67","106.0","66.7","1","100.0","0","0","0","20.6","20.6","20.6","16.6"
"168","Amon-Ra St. Brown","DET","WR","1","2023","1","16","MIN","14","35.0","12","106","41.2","8.83","7.57","106.0","85.7","1","100.0","2","2","0","28.6","28.6","28.6","16.6"
"169","Gabe Davis","BUF","WR","1","2023","1","12","PHI","12","23.5","6","105","31.0","17.50","8.75","105.0","50.0","1","50.0","1","2","0","22.5","22.5","22.5","16.5"
"170","Bo Melton","GB","WR","1","2023","1","17","MIN","8","23.5","6","105","35.8","17.50","13.13","105.0","75.0","1","33.3","1","1","0","22.5","22.5","22.5","16.5"
"171","Puka Nacua","LA","WR","1","2023","1","13","CLV","7","18.9","4","105","37.6","26.25","15.00","105.0","57.1","1","33.3","0","0","0","23.9","23.9","23.9","19.9"
"172","Khalil Shakir","BUF","WR","1","2023","1","18","MIA","6","15.8","6","105","29.2","17.50","17.50","105.0","100.0","0","0.0","0","0","0","16.5","16.5","16.5","10.5"
"173","Michael Pittman","IND","WR","1","2023","1","13","TEN","16","38.1","11","105","33.7","9.55","6.56","105.0","68.8","1","50.0","2","2","0","27.5","27.5","27.5","16.5"
"174","Christian Kirk","JAX","WR","1","2023","1","10","SF","9","28.1","6","104","54.7","17.33","11.56","104.0","66.7","0","0.0","1","2","1","15.4","15.4","15.4","9.4"
"175","Chris Olave","NO","WR","1","2023","1","3","GB","11","32.4","8","104","51.0","13.00","9.45","104.0","72.7","0","0.0","1","1","0","18.4","18.4","18.4","10.4"
"176","Nico Collins","HST","WR","1","2023","1","12","JAX","9","25.0","7","104","34.2","14.86","11.56","104.0","77.8","1","50.0","0","1","0","23.4","23.4","23.4","16.4"
"177","David Njoku","CLV","TE","1","2023","1","15","CHI","14","31.1","10","104","27.4","10.40","7.43","104.0","71.4","1","50.0","1","4","0","26.4","26.4","26.4","16.4"
"178","D.J. Moore","CHI","WR","1","2023","1","2","TB","6","20.7","6","104","49.3","17.33","17.33","104.0","100.0","0","0.0","0","0","0","16.4","16.4","16.4","10.4"
"179","Bijan Robinson","ATL","RB","1","2023","1","18","NO","8","23.5","7","103","32.4","14.71","12.88","103.0","87.5","1","50.0","1","3","0","26.1","26.1","26.1","19.1"
"180","Michael Gallup","DAL","WR","1","2023","2","1","GB","6","10.0","6","103","25.6","17.17","17.17","103.0","100.0","0","0.0","0","0","0","16.3","16.3","16.3","10.3"
"181","Calvin Ridley","JAX","WR","1","2023","1","11","TEN","9","28.1","7","103","39.3","14.71","11.44","103.0","77.8","2","100.0","2","3","0","31.1","31.1","31.1","24.1"
"182","Amon-Ra St. Brown","DET","WR","1","2023","1","7","BLT","19","35.8","13","102","35.9","7.85","5.37","102.0","68.4","0","0.0","0","1","0","23.2","23.2","23.2","10.2"
"183","Tyreek Hill","MIA","WR","1","2023","1","12","NYJ","12","40.0","9","102","42.0","11.33","8.50","102.0","75.0","1","100.0","2","2","0","25.4","25.4","25.4","16.4"
"184","Amon-Ra St. Brown","DET","WR","1","2023","1","3","ATL","12","36.4","9","102","42.0","11.33","8.50","102.0","75.0","0","0.0","2","2","0","19.6","19.6","19.6","10.6"
"185","Trey McBride","ARZ","TE","1","2023","1","15","SF","11","28.2","10","102","48.3","10.20","9.27","102.0","90.9","0","0.0","0","1","1","20.2","20.2","20.2","10.2"
"186","Stefon Diggs","BUF","WR","1","2023","1","1","NYJ","13","31.7","10","102","43.2","10.20","7.85","102.0","76.9","1","100.0","1","2","0","26.2","26.2","26.2","16.2"
"187","Amon-Ra St. Brown","DET","WR","1","2023","1","2","SEA","7","20.0","6","102","31.6","17.00","14.57","102.0","85.7","0","0.0","0","1","1","15.2","15.2","15.2","9.2"
"188","Davante Adams","LV","WR","1","2023","1","15","LAC","11","30.6","8","101","38.8","12.63","9.18","101.0","72.7","1","20.0","1","1","0","24.1","24.1","24.1","16.1"
"189","Calvin Ridley","JAX","WR","1","2023","1","1","IND","11","34.4","8","101","41.9","12.63","9.18","101.0","72.7","1","50.0","1","2","1","24.1","24.1","24.1","16.1"
"190","Jonnu Smith","ATL","TE","1","2023","1","9","MIN","6","15.8","5","100","37.3","20.00","16.67","100.0","83.3","1","100.0","1","1","0","21.0","21.0","21.0","16.0"
"191","Garrett Wilson","NYJ","WR","1","2023","1","8","NYG","13","36.1","7","100","41.7","14.29","7.69","100.0","53.8","0","0.0","0","0","0","17.6","17.6","17.6","10.6"
"192","Gabe Davis","BUF","WR","1","2023","1","5","JAX","8","20.0","6","100","27.9","16.67","12.50","100.0","75.0","1","50.0","0","1","0","22.0","22.0","22.0","16.0"
"193","Alec Pierce","IND","WR","1","2023","1","13","TEN","6","14.3","3","100","32.1","33.33","16.67","100.0","50.0","1","50.0","2","2","0","19.0","19.0","19.0","16.0"
"194","Stefon Diggs","BUF","WR","1","2023","1","6","NYG","15","50.0","10","100","59.2","10.00","6.67","100.0","66.7","0","0.0","0","0","0","20.0","20.0","20.0","10.0"
"195","Curtis Samuel","WAS","WR","1","2023","1","12","DAL","12","27.3","9","100","33.3","11.11","8.33","100.0","75.0","0","0.0","0","1","0","19.0","19.0","19.0","10.0"
"196","Ja'Marr Chase","CIN","WR","1","2023","1","8","SF","12","37.5","10","100","35.3","10.00","8.33","100.0","83.3","1","33.3","0","2","1","25.2","25.2","25.2","15.2"
"197","Tyreek Hill","MIA","WR","1","2023","1","16","DAL","14","37.8","9","99","33.8","11.00","7.07","99.0","64.3","0","0.0","0","2","0","18.9","18.9","18.9","9.9"
"198","K.J. Osborn","MIN","WR","1","2023","1","8","GB","10","28.6","8","99","33.3","12.38","9.90","99.0","80.0","0","0.0","0","1","0","17.9","17.9","17.9","9.9"
"199","DeVonta Smith","PHI","WR","1","2023","1","8","WAS","7","18.4","7","99","31.0","14.14","14.14","99.0","100.0","1","25.0","0","0","0","22.9","22.9","22.9","15.9"
"200","DeVonta Smith","PHI","WR","1","2023","1","11","KC","8","36.4","6","99","66.0","16.50","12.38","99.0","75.0","0","0.0","0","1","0","15.9","15.9","15.9","9.9"
"201","D.J. Chark","CAR","WR","1","2023","1","16","GB","8","22.2","6","98","31.4","16.33","12.25","98.0","75.0","2","100.0","1","2","1","27.8","27.8","27.8","21.8"
"202","Amari Cooper","CLV","WR","1","2023","1","10","BLT","9","25.7","6","98","46.0","16.33","10.89","98.0","66.7","0","0.0","2","2","0","15.8","15.8","15.8","9.8"
"203","Alex Erickson","LAC","WR","1","2023","1","17","DEN","8","21.1","7","98","44.5","14.00","12.25","98.0","87.5","0","0.0","0","0","0","16.8","16.8","16.8","9.8"
"204","DK Metcalf","SEA","WR","1","2023","1","10","WAS","11","23.4","7","98","26.6","14.00","8.91","98.0","63.6","0","0.0","0","0","0","16.8","16.8","16.8","9.8"
"205","CeeDee Lamb","DAL","WR","1","2023","1","18","WAS","13","32.5","13","98","31.7","7.54","7.54","98.0","100.0","2","50.0","3","5","0","35.5","35.5","35.5","22.5"
"206","Darren Waller","NYG","TE","1","2023","1","7","WAS","8","27.6","7","98","35.1","14.00","12.25","98.0","87.5","1","50.0","0","1","0","22.8","22.8","22.8","15.8"
"207","Josh Downs","IND","WR","1","2023","1","5","TEN","6","23.1","6","97","38.3","16.17","16.17","97.0","100.0","0","0.0","0","0","0","15.7","15.7","15.7","9.7"
"208","Dontayvion Wicks","GB","WR","1","2023","1","15","TB","7","17.9","6","97","34.2","16.17","13.86","97.0","85.7","0","0.0","0","0","1","15.7","15.7","15.7","9.7"
"209","Odell Beckham","BLT","WR","1","2023","1","14","LA","9","20.9","4","97","30.7","24.25","10.78","97.0","44.4","1","33.3","0","0","0","19.7","19.7","19.7","15.7"
"210","Michael Pittman","IND","WR","1","2023","1","1","JAX","10","25.6","8","97","43.5","12.13","9.70","97.0","80.0","1","100.0","1","2","0","23.7","23.7","23.7","15.7"
"211","Sam LaPorta","DET","TE","1","2023","2","3","SF","13","31.7","9","97","35.5","10.78","7.46","97.0","69.2","0","0.0","1","1","0","18.7","18.7","18.7","9.7"
"212","D.J. Moore","CHI","WR","1","2023","1","11","DET","9","39.1","7","96","56.8","13.71","10.67","96.0","77.8","1","100.0","0","0","0","22.6","22.6","22.6","15.6"
"213","Marquise Brown","ARZ","WR","1","2023","1","4","SF","10","24.4","7","96","36.2","13.71","9.60","96.0","70.0","0","0.0","0","0","0","16.6","16.6","16.6","9.6"
"214","Breece Hall","NYJ","RB","1","2023","1","16","WAS","14","28.6","12","96","44.2","8.00","6.86","96.0","85.7","0","0.0","0","1","0","43.1","43.1","43.1","31.1"
"215","DeVonta Smith","PHI","WR","1","2023","1","13","SF","11","22.9","9","96","30.6","10.67","8.73","96.0","81.8","1","100.0","2","2","0","24.6","24.6","24.6","15.6"
"216","Nico Collins","HST","WR","1","2023","2","1","CLV","7","31.8","6","96","34.3","16.00","13.71","96.0","85.7","1","33.3","0","1","0","22.0","22.0","22.0","16.0"
"217","Chris Olave","NO","WR","1","2023","1","6","HST","10","19.6","7","96","26.9","13.71","9.60","96.0","70.0","0","0.0","0","0","0","16.6","16.6","16.6","9.6"
"218","Trey McBride","ARZ","TE","1","2023","1","8","BLT","14","37.8","10","95","45.7","9.50","6.79","95.0","71.4","1","50.0","2","3","0","25.5","25.5","25.5","15.5"
"219","Michael Wilson","ARZ","WR","1","2023","1","18","SEA","6","20.0","6","95","36.3","15.83","15.83","95.0","100.0","0","0.0","0","0","0","15.5","15.5","15.5","9.5"
"220","Jamison Crowder","WAS","WR","1","2023","1","8","PHI","7","13.5","7","95","23.9","13.57","13.57","95.0","100.0","1","25.0","0","0","0","22.5","22.5","22.5","15.5"
"221","K.J. Osborn","MIN","WR","1","2023","1","16","DET","7","19.4","5","95","23.1","19.00","13.57","95.0","71.4","1","50.0","1","2","0","20.5","20.5","20.5","15.5"
"222","Romeo Doubs","GB","WR","1","2023","1","4","DET","13","36.1","9","95","38.6","10.56","7.31","95.0","69.2","0","0.0","0","2","0","18.5","18.5","18.5","9.5"
"223","Amon-Ra St. Brown","DET","WR","1","2023","1","12","GB","11","25.0","9","95","28.6","10.56","8.64","95.0","81.8","0","0.0","1","1","0","18.5","18.5","18.5","9.5"
"224","Jonnu Smith","ATL","TE","1","2023","1","4","JAX","6","19.4","6","95","49.7","15.83","15.83","95.0","100.0","0","0.0","0","1","0","15.5","15.5","15.5","9.5"
"225","Evan Engram","JAX","TE","1","2023","1","14","CLV","12","24.0","11","95","37.0","8.64","7.92","95.0","91.7","2","66.7","2","2","0","32.5","32.5","32.5","21.5"
"226","Michael Pittman","IND","WR","1","2023","1","14","CIN","11","28.2","8","95","39.6","11.88","8.64","95.0","72.7","0","0.0","0","0","0","19.5","19.5","19.5","11.5"
"227","Evan Engram","JAX","TE","1","2023","1","16","TB","15","34.1","10","95","31.1","9.50","6.33","95.0","66.7","0","0.0","1","1","1","18.5","18.5","18.5","8.5"
"228","DK Metcalf","SEA","WR","1","2023","1","11","LA","8","20.0","5","94","39.8","18.80","11.75","94.0","62.5","1","100.0","1","1","0","20.4","20.4","20.4","15.4"
"229","Chris Olave","NO","WR","1","2023","1","10","MIN","9","20.9","6","94","40.5","15.67","10.44","94.0","66.7","1","50.0","0","2","0","21.4","21.4","21.4","15.4"
"230","Tyler Lockett","SEA","WR","1","2023","1","6","CIN","8","19.5","6","94","28.8","15.67","11.75","94.0","75.0","0","0.0","1","2","0","15.4","15.4","15.4","9.4"
"231","A.J. Brown","PHI","WR","1","2023","1","14","DAL","12","42.9","9","94","41.8","10.44","7.83","94.0","75.0","0","0.0","0","0","1","17.4","17.4","17.4","8.4"
"232","Adam Thielen","CAR","WR","1","2023","1","16","GB","8","22.2","6","94","30.1","15.67","11.75","94.0","75.0","0","0.0","0","0","0","15.4","15.4","15.4","9.4"
"233","Christian Watson","GB","WR","1","2023","1","12","DET","7","21.9","5","94","35.1","18.80","13.43","94.0","71.4","1","33.3","0","2","0","20.4","20.4","20.4","15.4"
"234","Austin Ekeler","LAC","RB","1","2023","1","8","CHI","8","20.0","7","94","31.5","13.43","11.75","94.0","87.5","1","33.3","0","1","1","24.3","24.3","24.3","17.3"
"235","Garrett Wilson","NYJ","WR","1","2023","1","10","LV","14","35.0","9","93","35.4","10.33","6.64","93.0","64.3","0","0.0","0","0","0","18.3","18.3","18.3","9.3"
"236","David Njoku","CLV","TE","1","2023","2","1","HST","11","23.9","7","93","30.3","13.29","8.45","93.0","63.6","0","0.0","0","0","0","16.3","16.3","16.3","9.3"
"237","Jake Ferguson","DAL","TE","1","2023","2","1","GB","12","20.0","10","93","23.1","9.30","7.75","93.0","83.3","3","100.0","2","4","0","37.3","37.3","37.3","27.3"
"238","Travis Kelce","KC","TE","1","2023","2","4","SF","10","21.7","9","93","27.9","10.33","9.30","93.0","90.0","0","0.0","1","2","0","18.3","18.3","18.3","9.3"
"239","Quez Watkins","PHI","WR","1","2023","1","18","NYG","11","30.6","8","93","45.8","11.63","8.45","93.0","72.7","1","100.0","0","1","0","23.3","23.3","23.3","15.3"
"240","Demarcus Robinson","LA","WR","1","2023","1","17","NYG","10","29.4","6","92","29.0","15.33","9.20","92.0","60.0","0","0.0","1","1","2","14.2","14.2","14.2","8.2"
"241","Gabe Davis","BUF","WR","1","2023","1","2","LV","7","18.9","6","92","33.6","15.33","13.14","92.0","85.7","1","33.3","1","1","0","21.2","21.2","21.2","15.2"
"242","Tyler Lockett","SEA","WR","1","2023","1","10","WAS","10","21.3","8","92","24.9","11.50","9.20","92.0","80.0","1","50.0","1","1","0","23.2","23.2","23.2","15.2"
"243","Michael Gallup","DAL","WR","1","2023","1","3","ARZ","7","17.5","6","92","36.9","15.33","13.14","92.0","85.7","0","0.0","0","2","0","15.2","15.2","15.2","9.2"
"244","Khalil Shakir","BUF","WR","1","2023","1","8","TB","6","15.0","6","92","28.4","15.33","15.33","92.0","100.0","0","0.0","0","0","0","15.2","15.2","15.2","9.2"
"245","Courtland Sutton","DEN","WR","1","2023","1","3","MIA","11","28.9","8","91","29.7","11.38","8.27","91.0","72.7","1","100.0","1","2","2","21.1","21.1","21.1","13.1"
"246","Rashee Rice","KC","WR","1","2023","1","15","NE","9","23.7","9","91","29.4","10.11","10.11","91.0","100.0","1","33.3","1","3","1","24.1","24.1","24.1","15.1"
"247","Drake London","ATL","WR","1","2023","1","12","NO","6","28.6","5","91","54.2","18.20","15.17","91.0","83.3","0","0.0","0","0","0","14.1","14.1","14.1","9.1"
"248","Jake Ferguson","DAL","TE","1","2023","1","9","PHI","10","22.7","7","91","24.3","13.00","9.10","91.0","70.0","1","33.3","2","2","0","22.1","22.1","22.1","15.1"
"249","Quentin Johnston","LAC","WR","1","2023","1","14","DEN","4","9.5","3","91","33.1","30.33","22.75","91.0","75.0","0","0.0","1","1","0","12.1","12.1","12.1","9.1"
"250","David Njoku","CLV","TE","1","2023","1","14","JAX","8","17.8","6","91","29.3","15.17","11.38","91.0","75.0","2","66.7","0","0","0","27.1","27.1","27.1","21.1"
"251","Travis Kelce","KC","TE","1","2023","1","12","LV","7","20.6","6","91","30.5","15.17","13.00","91.0","85.7","0","0.0","0","0","0","15.1","15.1","15.1","9.1"
"252","Christian Watson","GB","WR","1","2023","1","5","LV","7","23.3","3","91","50.0","30.33","13.00","91.0","42.9","0","0.0","0","0","0","11.6","11.6","11.6","8.6"
"253","Alvin Kamara","NO","RB","1","2023","1","7","JAX","14","25.5","12","91","30.2","7.58","6.50","91.0","85.7","0","0.0","0","1","0","29.3","29.3","29.3","17.3"
"254","Dontayvion Wicks","GB","WR","1","2023","1","11","LAC","5","12.5","3","91","28.3","30.33","18.20","91.0","60.0","0","0.0","0","0","0","12.1","12.1","12.1","9.1"
"255","JuJu Smith-Schuster","NE","WR","1","2023","1","14","PIT","6","21.4","4","90","37.5","22.50","15.00","90.0","66.7","0","0.0","0","0","0","13.0","13.0","13.0","9.0"
"256","Darius Slayton","NYG","WR","1","2023","1","16","PHI","3","9.4","3","90","47.9","30.00","30.00","90.0","100.0","1","100.0","0","0","0","18.0","18.0","18.0","15.0"
"257","George Kittle","SF","TE","1","2023","1","3","NYG","9","24.3","7","90","29.0","12.86","10.00","90.0","77.8","0","0.0","0","1","0","16.0","16.0","16.0","9.0"
"258","Kalif Raymond","DET","WR","1","2023","1","12","GB","5","11.4","5","90","27.1","18.00","18.00","90.0","100.0","0","0.0","0","0","0","14.6","14.6","14.6","9.6"
"259","Diontae Johnson","PIT","WR","1","2023","1","9","TEN","9","30.0","7","90","56.3","12.86","10.00","90.0","77.8","1","100.0","1","1","0","22.0","22.0","22.0","15.0"
"260","Christian Kirk","JAX","WR","1","2023","1","7","NO","6","20.0","6","90","41.5","15.00","15.00","90.0","100.0","1","100.0","0","0","1","20.0","20.0","20.0","14.0"
"261","Amon-Ra St. Brown","DET","WR","1","2023","1","17","DAL","8","22.9","6","90","29.8","15.00","11.25","90.0","75.0","1","100.0","0","2","0","22.1","22.1","22.1","16.1"
"262","Garrett Wilson","NYJ","WR","1","2023","1","6","PHI","12","36.4","8","90","48.4","11.25","7.50","90.0","66.7","0","0.0","0","3","0","17.0","17.0","17.0","9.0"
"263","Juwan Johnson","NO","TE","1","2023","1","17","TB","11","32.4","8","90","43.3","11.25","8.18","90.0","72.7","1","50.0","1","1","0","23.0","23.0","23.0","15.0"
"264","Amari Cooper","CLV","WR","1","2023","1","2","PIT","9","22.5","7","90","38.3","12.86","10.00","90.0","77.8","0","0.0","0","1","0","16.0","16.0","16.0","9.0"
"265","Calvin Ridley","JAX","WR","1","2023","1","16","TB","10","22.7","6","90","29.5","15.00","9.00","90.0","60.0","2","100.0","2","4","0","25.8","25.8","25.8","19.8"
"266","Terry McLaurin","WAS","WR","1","2023","1","7","NYG","9","21.4","6","90","36.1","15.00","10.00","90.0","66.7","0","0.0","1","4","0","15.0","15.0","15.0","9.0"
"267","Deebo Samuel","SF","WR","1","2023","2","3","DET","9","29.0","8","89","33.3","11.13","9.89","89.0","88.9","0","0.0","0","0","0","17.6","17.6","17.6","9.6"
"268","Trey McBride","ARZ","TE","1","2023","1","13","PIT","9","39.1","8","89","61.4","11.13","9.89","89.0","88.9","1","100.0","2","2","0","22.9","22.9","22.9","14.9"
"269","Cade Otton","TB","TE","1","2023","2","1","PHI","11","30.6","8","89","26.4","11.13","8.09","89.0","72.7","0","0.0","1","2","0","16.9","16.9","16.9","8.9"
