"Player Details","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"Rank","Name","Team","POS","G","Season","Season Type","WEEK","Opponent","TGT","TGT %","REC","YDS","TM YDS %","YPR","YPT","RecYDS/G","CR %","TD","TM TD %","i10","i20 TGT","FUM","FP/G","FP","PPR","NON-PPR"
"3173","Derrick Henry","TEN","RB","1","2022","1","13","PHI","3","11.5","2","8","5.1","4.00","2.67","8.0","66.7","0","0.0","0","1","0","5.8","5.8","5.8","3.8"
"3174","Elijah Mitchell","SF","RB","1","2022","1","12","NO","2","5.4","2","8","3.6","4.00","4.00","8.0","100.0","0","0.0","0","0","0","6.3","6.3","6.3","4.3"
"3175","Isaiah McKenzie","BUF","WR","1","2022","1","8","GB","1","4.0","1","8","3.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","8.0","8.0","8.0","7.0"
"3176","Tyquan Thornton","NE","WR","1","2022","1","16","CIN","3","9.1","1","8","3.3","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3177","Tylan Wallace","BLT","WR","1","2022","1","5","CIN","2","6.3","1","8","4.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3178","Tony Pollard","DAL","RB","1","2022","1","6","PHI","2","5.3","2","8","4.4","4.00","4.00","8.0","100.0","0","0.0","0","0","0","7.2","7.2","7.2","5.2"
"3179","Kyle Rudolph","TB","TE","1","2022","1","7","CAR","1","2.0","1","8","2.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3180","Donald Parham","LAC","TE","1","2022","1","16","IND","2","6.5","1","8","3.4","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3181","Teagan Quitoriano","HST","TE","1","2022","1","15","KC","1","3.4","1","8","6.2","8.00","8.00","8.0","100.0","1","50.0","1","1","0","7.8","7.8","7.8","6.8"
"3182","James Mitchell","DET","TE","1","2022","1","9","GB","2","7.7","2","8","5.8","4.00","4.00","8.0","100.0","1","50.0","1","1","0","8.8","8.8","8.8","6.8"
"3183","Corey Clement","ARZ","RB","1","2022","1","12","LAC","1","3.4","1","8","4.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3184","Trestan Ebner","CHI","RB","1","2022","1","4","NYG","3","13.6","2","8","4.6","4.00","2.67","8.0","66.7","0","0.0","0","0","1","3.8","3.8","3.8","1.8"
"3185","K.J. Osborn","MIN","WR","1","2022","1","12","NE","2","5.3","1","8","2.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3186","Alexander Mattison","MIN","RB","1","2022","1","10","BUF","1","2.0","1","8","2.2","8.00","8.00","8.0","100.0","0","0.0","0","1","0","2.9","2.9","2.9","1.9"
"3187","James Conner","ARZ","RB","1","2022","1","5","PHI","1","2.4","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.3","7.3","7.3","6.3"
"3188","Robert Tonyan","GB","TE","1","2022","1","10","DAL","1","5.0","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3189","Jamal Agnew","JAX","WR","1","2022","1","18","TEN","1","3.1","1","8","3.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3190","Devin Singletary","BUF","RB","1","2022","1","12","DET","1","2.4","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","9.0","9.0","9.0","8.0"
"3191","Zach Pascal","PHI","WR","1","2022","1","9","HST","1","3.7","1","8","3.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3192","Sony Michel","LAC","RB","1","2022","1","7","SEA","3","5.9","1","8","2.7","8.00","2.67","8.0","33.3","0","0.0","0","0","0","2.3","2.3","2.3","1.3"
"3193","Brycen Hopkins","LA","TE","1","2022","1","14","LV","1","2.9","1","8","3.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3194","Jamal Agnew","JAX","WR","1","2022","1","16","NYJ","1","3.2","1","8","3.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3195","Alexander Mattison","MIN","RB","1","2022","1","11","DAL","1","3.3","1","8","5.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3196","Cameron Brate","TB","TE","1","2022","1","10","SEA","2","6.7","1","8","3.1","8.00","4.00","8.0","50.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3197","David Johnson","NO","RB","1","2022","1","16","CLV","1","6.7","1","8","8.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"3198","Joshua Kelley","LAC","RB","1","2022","2","1","JAX","1","2.3","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.8","3.8","3.8","2.8"
"3199","Justice Hill","BLT","RB","1","2022","1","9","NO","1","4.5","1","8","6.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.9","2.9","2.9","1.9"
"3200","David Sills","NYG","WR","1","2022","1","6","BLT","2","7.4","1","8","4.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3201","Kadarius Toney","KC","WR","1","2022","1","16","SEA","2","7.1","1","8","3.6","8.00","4.00","8.0","50.0","1","50.0","1","1","0","7.8","7.8","7.8","6.8"
"3202","Evan Engram","JAX","TE","1","2022","1","9","LV","2","6.5","1","8","3.4","8.00","4.00","8.0","50.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3203","Julius Chestnut","TEN","RB","1","2022","1","14","JAX","2","5.3","2","8","3.1","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3204","Dameon Pierce","HST","RB","1","2022","1","4","LAC","6","17.1","6","8","3.3","1.33","1.33","8.0","100.0","0","0.0","0","0","0","25.9","25.9","25.9","19.9"
"3205","Rashid Shaheed","NO","WR","1","2022","1","11","LA","2","7.1","1","8","2.9","8.00","4.00","8.0","50.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3206","Durham Smythe","MIA","TE","1","2022","1","16","GB","1","4.0","1","8","2.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3207","Chase Edmonds","MIA","RB","1","2022","1","2","BLT","3","6.0","1","8","1.7","8.00","2.67","8.0","33.3","0","0.0","0","0","0","5.1","5.1","5.1","4.1"
"3208","K.J. Osborn","MIN","WR","1","2022","1","8","ARZ","4","11.1","2","8","3.4","4.00","2.00","8.0","50.0","1","50.0","1","1","0","8.8","8.8","8.8","6.8"
"3209","Adam Thielen","MIN","WR","1","2022","1","18","CHI","3","9.1","2","8","2.3","4.00","2.67","8.0","66.7","1","100.0","3","3","0","9.2","9.2","9.2","7.2"
"3210","Kenyan Drake","BLT","RB","1","2022","1","6","NYG","2","6.3","1","8","3.8","8.00","4.00","8.0","50.0","0","0.0","0","0","0","19.7","19.7","19.7","18.7"
"3211","Dameon Pierce","HST","RB","1","2022","1","2","DEN","1","2.6","1","8","4.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","8.7","8.7","8.7","7.7"
"3212","Scott Miller","TB","WR","1","2022","1","18","ATL","2","5.9","1","8","5.9","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3213","Dan Arnold","JAX","TE","1","2022","1","10","KC","1","2.5","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3214","Harrison Bryant","CLV","TE","1","2022","1","14","CIN","1","2.3","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3215","David Montgomery","CHI","RB","1","2022","1","9","MIA","2","7.1","1","8","6.5","8.00","4.00","8.0","50.0","0","0.0","0","0","0","5.4","5.4","5.4","4.4"
"3216","Christian Watson","GB","WR","1","2022","1","4","NE","3","8.6","1","8","3.2","8.00","2.67","8.0","33.3","0","0.0","0","0","0","9.3","9.3","9.3","8.3"
"3217","Dan Arnold","JAX","TE","1","2022","1","2","IND","1","3.3","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3218","Cameron Brate","TB","TE","1","2022","2","1","DAL","3","4.5","1","8","2.3","8.00","2.67","8.0","33.3","1","50.0","1","1","0","7.8","7.8","7.8","6.8"
"3219","Noah Gray","KC","TE","1","2022","1","16","SEA","1","3.6","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3220","Kavontae Turpin","DAL","WR","1","2022","2","2","SF","1","2.7","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3221","Ke'Shawn Vaughn","TB","RB","1","2022","1","18","ATL","2","5.9","2","8","5.9","4.00","4.00","8.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","3.4"
"3222","Gerald Everett","LAC","TE","1","2022","1","18","DEN","5","11.4","3","8","2.7","2.67","1.60","8.0","60.0","1","33.3","1","1","0","9.8","9.8","9.8","6.8"
"3223","Travis Homer","SEA","RB","1","2022","1","14","CAR","3","8.3","2","8","3.0","4.00","2.67","8.0","66.7","0","0.0","0","0","0","5.4","5.4","5.4","3.4"
"3224","Josh Oliver","BLT","TE","1","2022","1","3","NE","2","6.9","2","8","3.7","4.00","4.00","8.0","100.0","1","25.0","1","1","0","8.8","8.8","8.8","6.8"
"3225","Stone Smartt","LAC","TE","1","2022","1","14","MIA","1","2.0","1","8","2.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3226","Joe Fortson","KC","TE","1","2022","1","7","SF","2","5.6","1","8","1.9","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3227","Zach Gentry","PIT","TE","1","2022","1","13","ATL","1","3.6","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3228","Taysom Hill","NO","TE","1","2022","1","11","LA","1","3.6","1","8","2.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.6","7.6","7.6","6.6"
"3229","Adam Trautman","NO","TE","1","2022","1","6","CIN","1","2.8","1","8","4.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3230","Hunter Henry","NE","TE","1","2022","1","3","BLT","1","3.1","1","8","2.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3231","Zach Gentry","PIT","TE","1","2022","1","11","CIN","3","7.1","2","8","3.0","4.00","2.67","8.0","66.7","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3232","Mike Boone","DEN","RB","1","2022","1","13","BLT","1","4.5","1","8","4.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","3.6","3.6","3.6","2.6"
"3233","Adam Trautman","NO","TE","1","2022","1","9","BLT","1","3.3","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3234","Kyle Rudolph","TB","TE","1","2022","1","18","ATL","1","2.9","1","8","5.9","8.00","8.00","8.0","100.0","1","50.0","1","1","0","7.8","7.8","7.8","6.8"
"3235","Demarcus Robinson","BLT","WR","1","2022","1","5","CIN","2","6.3","1","8","4.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3236","Trent Sherfield","MIA","WR","1","2022","1","1","NE","2","6.1","1","8","3.0","8.00","4.00","8.0","50.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3237","Terrace Marshall","CAR","WR","1","2022","1","12","DEN","3","15.8","1","8","4.9","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3238","Kendall Hinton","DEN","WR","1","2022","1","6","LAC","1","3.6","1","8","4.3","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3239","Samaje Perine","CIN","RB","1","2022","1","2","DAL","1","2.8","1","8","4.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.0","2.0","2.0","1.0"
"3240","Quez Watkins","PHI","WR","1","2022","2","4","KC","2","5.3","1","8","2.6","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3241","Jeffery Wilson","SF","RB","1","2022","1","1","CHI","2","7.1","2","8","4.9","4.00","4.00","8.0","100.0","0","0.0","0","0","0","5.0","5.0","5.0","3.0"
"3242","Tyron Johnson","HST","WR","1","2022","1","9","PHI","1","4.5","1","8","5.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3243","Matt Breida","NYG","RB","1","2022","1","17","IND","1","4.2","1","8","4.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.7","7.7","7.7","6.7"
"3244","Rachaad White","TB","RB","1","2022","1","7","CAR","2","4.1","1","8","2.8","8.00","4.00","8.0","50.0","0","0.0","0","0","0","4.2","4.2","4.2","3.2"
"3245","Nick Vannett","NO","TE","1","2022","1","8","LV","1","3.2","1","8","3.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3246","Samaje Perine","CIN","RB","1","2022","1","7","ATL","2","4.8","2","8","1.7","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3247","Kyren Williams","LA","RB","1","2022","1","11","NO","1","3.6","1","8","3.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","5.4","5.4","5.4","4.4"
"3248","Chris Evans","CIN","RB","1","2022","1","13","KC","1","3.2","1","8","2.8","8.00","8.00","8.0","100.0","1","50.0","1","1","0","7.8","7.8","7.8","6.8"
"3249","Randall Cobb","GB","WR","1","2022","1","6","NYJ","1","2.2","1","8","3.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3250","Dan Arnold","JAX","TE","1","2022","1","8","DEN","1","3.2","1","8","6.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3251","Isaiah Likely","BLT","TE","1","2022","1","3","NE","1","3.4","1","8","3.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3252","J.J. Taylor","NE","RB","1","2022","1","9","IND","1","3.3","1","8","5.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","1.7"
"3253","Jeremy Ruckert","NYJ","TE","1","2022","1","18","MIA","1","3.0","1","8","5.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3254","Chase Claypool","CHI","WR","1","2022","1","10","DET","2","10.0","1","8","4.8","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3255","Ameer Abdullah","LV","RB","1","2022","1","9","JAX","3","8.3","1","8","3.1","8.00","2.67","8.0","33.3","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3256","Tre' McKitty","LAC","TE","1","2022","1","13","LV","1","2.1","1","8","2.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3257","Trent Taylor","CIN","WR","1","2022","1","12","TEN","2","5.4","1","8","3.0","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3258","Kenneth Gainwell","PHI","RB","1","2022","1","8","PIT","1","3.3","1","8","2.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.1","2.1","2.1","1.1"
"3259","Laviska Shenault","CAR","WR","1","2022","1","18","NO","1","6.7","1","8","18.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.9","1.9","1.9","0.9"
"3260","Josh Reynolds","DET","WR","1","2022","1","7","DAL","2","7.7","1","8","3.5","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3261","Johnny Mundt","MIN","TE","1","2022","1","11","DAL","1","3.3","1","8","5.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3262","Avery Williams","ATL","RB","1","2022","1","1","NO","1","3.0","1","8","3.7","8.00","8.00","8.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","1.5"
"3263","Dameon Pierce","HST","RB","1","2022","1","12","MIA","6","15.4","3","8","3.7","2.67","1.33","8.0","50.0","0","0.0","0","0","0","4.6","4.6","4.6","1.6"
"3264","Jordan Akins","HST","TE","1","2022","1","11","WAS","2","6.1","2","8","4.7","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3265","Justice Hill","BLT","RB","1","2022","1","11","CAR","3","9.1","3","8","3.8","2.67","2.67","8.0","100.0","0","0.0","0","0","0","6.8","6.8","6.8","3.8"
"3266","Giovanni Ricci","CAR","TE","1","2022","1","9","CIN","1","3.3","1","8","4.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3267","Tre'Quan Smith","NO","WR","1","2022","1","12","SF","1","3.3","1","8","3.9","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3268","Durham Smythe","MIA","TE","1","2022","1","5","NYJ","1","2.9","1","8","4.8","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.9","7.9","7.9","6.9"
"3269","Saquon Barkley","NYG","RB","1","2022","1","10","HST","1","5.9","1","8","4.1","8.00","8.00","8.0","100.0","0","0.0","0","0","0","23.0","23.0","23.0","22.0"
"3270","Ian Thomas","CAR","TE","1","2022","1","5","SF","2","4.8","2","8","2.9","4.00","4.00","8.0","100.0","0","0.0","0","0","0","2.8","2.8","2.8","0.8"
"3271","Latavius Murray","NO","RB","1","2022","1","4","MIN","1","3.6","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","13.5","13.5","13.5","12.5"
"3272","Darnell Mooney","CHI","WR","1","2022","1","1","SF","3","17.6","1","8","6.6","8.00","2.67","8.0","33.3","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3273","Garrett Wilson","NYJ","WR","1","2022","1","6","GB","5","27.8","1","8","7.3","8.00","1.60","8.0","20.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3274","Jalen Tolbert","DAL","WR","1","2022","1","11","MIN","1","3.3","1","8","2.6","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3275","Kendrick Bourne","NE","WR","1","2022","1","11","NYJ","1","3.7","1","8","3.3","8.00","8.00","8.0","100.0","0","0.0","0","1","0","1.8","1.8","1.8","0.8"
"3276","Austin Trammell","LA","WR","1","2022","1","13","SEA","2","7.7","1","8","4.5","8.00","4.00","8.0","50.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3277","Salvon Ahmed","MIA","RB","1","2022","1","17","NE","1","2.5","1","8","3.0","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3278","Laviska Shenault","CAR","WR","1","2022","1","7","TB","1","4.5","1","8","4.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","1.8","1.8","1.8","0.8"
"3279","Deven Thompkins","TB","WR","1","2022","1","15","CIN","1","2.3","1","7","2.2","7.00","7.00","7.0","100.0","0","0.0","0","0","0","2.6","2.6","2.6","1.6"
"3280","Leonard Fournette","TB","RB","1","2022","1","7","CAR","3","6.1","2","7","2.4","3.50","2.33","7.0","66.7","0","0.0","0","0","0","4.6","4.6","4.6","2.6"
"3281","Rashaad Penny","SEA","RB","1","2022","1","1","DEN","3","10.7","2","7","3.6","3.50","2.33","7.0","66.7","0","0.0","0","1","0","8.7","8.7","8.7","6.7"
"3282","Jake Ferguson","DAL","TE","1","2022","1","7","DET","1","4.0","1","7","3.4","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3283","Joshua Kelley","LAC","RB","1","2022","1","15","TEN","2","4.8","1","7","2.2","7.00","3.50","7.0","50.0","0","0.0","0","0","0","10.1","10.1","10.1","9.1"
"3284","Equanimeous St. Brown","CHI","WR","1","2022","1","12","NYJ","2","8.0","1","7","3.9","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3285","Steven Sims","PIT","WR","1","2022","1","16","LV","1","2.6","1","7","2.9","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3286","Nyheim Hines","BUF","RB","1","2022","2","1","MIA","2","5.1","1","7","2.0","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3287","Johnny Mundt","MIN","TE","1","2022","1","15","IND","1","1.8","1","7","1.5","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3288","Noah Gray","KC","TE","1","2022","1","5","LV","2","4.7","1","7","2.4","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3289","Dwayne Washington","NO","RB","1","2022","1","9","BLT","1","3.3","1","7","3.1","7.00","7.00","7.0","100.0","0","0.0","0","0","0","2.4","2.4","2.4","1.4"
"3290","Rex Burkhead","HST","RB","1","2022","1","16","TEN","2","6.3","2","7","3.2","3.50","3.50","7.0","100.0","0","0.0","2","2","0","2.7","2.7","2.7","0.7"
"3291","Rachaad White","TB","RB","1","2022","1","9","LA","3","5.2","3","7","2.5","2.33","2.33","7.0","100.0","0","0.0","0","0","0","6.4","6.4","6.4","3.4"
"3292","Maurice Alexander","DET","WR","1","2022","1","8","MIA","1","2.7","1","7","2.2","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3293","Eno Benjamin","ARZ","RB","1","2022","1","3","LA","4","6.9","2","7","2.2","3.50","1.75","7.0","50.0","0","0.0","0","2","0","4.3","4.3","4.3","2.3"
"3294","Shane Zylstra","DET","TE","1","2022","1","17","CHI","2","6.9","1","7","2.7","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3295","Jaylen Warren","PIT","RB","1","2022","1","18","CLV","4","13.8","3","7","3.6","2.33","1.75","7.0","75.0","0","0.0","1","1","0","7.3","7.3","7.3","4.3"
"3296","Zach Pascal","PHI","WR","1","2022","1","1","DET","1","3.1","1","7","2.9","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3297","Cameron Brate","TB","TE","1","2022","1","1","DAL","3","11.1","1","7","3.3","7.00","2.33","7.0","33.3","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3298","Scott Miller","TB","WR","1","2022","1","13","NO","2","3.7","1","7","2.5","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3299","David Bell","CLV","WR","1","2022","1","7","BLT","1","3.7","1","7","2.7","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3300","A.J. Brown","PHI","WR","1","2022","1","10","WAS","4","15.4","1","7","4.0","7.00","1.75","7.0","25.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3301","Christian McCaffrey","CAR","RB","1","2022","1","3","NO","4","16.0","2","7","4.1","3.50","1.75","7.0","50.0","0","0.0","0","1","0","13.5","13.5","13.5","11.5"
"3302","Kyle Philips","TEN","WR","1","2022","1","5","WAS","2","8.0","1","7","3.9","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3303","Tyler Mabry","SEA","TE","1","2022","1","17","NYJ","1","3.4","1","7","3.8","7.00","7.00","7.0","100.0","1","50.0","1","1","0","7.7","7.7","7.7","6.7"
"3304","Tyler Higbee","LA","TE","1","2022","1","6","CAR","2","6.1","1","7","2.8","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3305","Noah Brown","DAL","WR","1","2022","1","17","TEN","4","9.8","1","7","2.5","7.00","1.75","7.0","25.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3306","Tommy Tremble","CAR","TE","1","2022","1","3","NO","1","4.0","1","7","4.1","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3307","Kenyan Drake","BLT","RB","1","2022","1","11","CAR","4","12.1","2","7","3.3","3.50","1.75","7.0","50.0","0","0.0","0","0","0","7.3","7.3","7.3","5.3"
"3308","JuJu Smith-Schuster","KC","WR","1","2022","2","3","CIN","1","2.3","1","7","2.1","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3309","Logan Thomas","WAS","TE","1","2022","1","12","ATL","2","8.7","1","7","5.1","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3310","Isaiah Likely","BLT","TE","1","2022","1","5","CIN","2","6.3","2","7","4.0","3.50","3.50","7.0","100.0","0","0.0","1","1","0","2.7","2.7","2.7","0.7"
"3311","Julio Jones","TB","WR","1","2022","1","4","KC","2","3.8","1","7","1.8","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3312","Alvin Kamara","NO","RB","1","2022","1","1","ATL","4","11.8","3","7","2.6","2.33","1.75","7.0","75.0","0","0.0","0","0","0","7.6","7.6","7.6","4.6"
"3313","Rachaad White","TB","RB","1","2022","1","1","DAL","2","7.4","2","7","3.3","3.50","3.50","7.0","100.0","0","0.0","0","0","0","4.1","4.1","4.1","2.1"
"3314","Jalen Reagor","MIN","WR","1","2022","1","2","PHI","2","4.3","1","7","3.2","7.00","3.50","7.0","50.0","0","0.0","0","0","0","3.4","3.4","3.4","2.4"
"3315","O.J. Howard","HST","TE","1","2022","1","2","DEN","1","2.6","1","7","4.0","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3316","Hayden Hurst","CIN","TE","1","2022","1","3","NYJ","2","5.6","1","7","2.5","7.00","3.50","7.0","50.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3317","Andrew Beck","DEN","TE","1","2022","1","6","LAC","1","3.6","1","7","3.7","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3318","Maxx Williams","ARZ","TE","1","2022","1","11","SF","1","2.3","1","7","2.5","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3319","Ezekiel Elliott","DAL","RB","1","2022","2","2","SF","4","10.8","2","7","3.4","3.50","1.75","7.0","50.0","0","0.0","1","1","0","5.3","5.3","5.3","3.3"
"3320","Tee Higgins","CIN","WR","1","2022","1","18","BLT","7","16.7","1","7","3.3","7.00","1.00","7.0","14.3","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3321","Jamison Crowder","BUF","WR","1","2022","1","4","BLT","4","11.1","1","7","3.3","7.00","1.75","7.0","25.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3322","Cedrick Wilson","MIA","WR","1","2022","1","10","CLV","1","3.0","1","7","2.3","7.00","7.00","7.0","100.0","0","0.0","0","0","0","1.7","1.7","1.7","0.7"
"3323","Ameer Abdullah","LV","RB","1","2022","1","7","HST","2","7.4","2","7","2.9","3.50","3.50","7.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","0.7"
"3324","Kylen Granson","IND","TE","1","2022","1","3","KC","2","5.4","2","7","3.2","3.50","3.50","7.0","100.0","0","0.0","0","0","0","2.7","2.7","2.7","0.7"
