"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"1128","Michael Burton","KC","FB","1","2022","1","2","LAC","1","6","6.0","6.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","1","2.9","1","2","0.9","2.00","2.00","2.0","100.0","0","0.0","0","0","0","2.0","2.0","1.8","1.8"
"1129","Ronald Jones","KC","RB","1","2022","1","15","HST","1","6","6.0","6.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.6","0.6"
"1130","Chase Edmonds","MIA","RB","1","2022","1","4","CIN","5","6","6.0","1.20","0","0","0","0","0","60.0","20.0","","","","","","0","0.0","0","0.0","0","0.0","3","8.1","2","14","4.6","7.00","4.67","14.0","66.7","1","100.0","2","3","0","9.3","9.3","10.0","10.0"
"1131","Jamycal Hasty","JAX","RB","1","2022","1","9","LV","3","6","6.0","2.00","0","0","0","0","0","66.7","33.3","","","","","","0","0.0","0","0.0","0","0.0","1","3.2","1","5","2.1","5.00","5.00","5.0","100.0","0","0.0","0","0","0","3.0","3.0","2.1","2.1"
"1132","Mark Ingram","NO","RB","1","2022","1","7","ARZ","4","6","6.0","1.50","0","0","0","0","0","50.0","25.0","25.0","","","","","0","0.0","0","0.0","0","0.0","3","6.1","3","16","3.9","5.33","5.33","16.0","100.0","0","0.0","1","1","0","7.2","7.2","5.2","5.2"
"1133","Ty Johnson","NYJ","RB","1","2022","1","8","NE","2","6","6.0","3.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","1","33.3","2","4.9","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.8","4.8","0.6","0.6"
"1134","Kyren Williams","LA","RB","1","2022","1","17","LAC","2","6","6.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.6","0.6"
"1135","Kenneth Gainwell","PHI","RB","1","2022","1","3","WAS","3","6","6.0","2.00","0","0","0","0","0","100.0","33.3","","","","","","0","0.0","0","0.0","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","0.6","0.6"
"1136","J.D. McKissic","WAS","RB","1","2022","1","8","IND","2","6","6.0","3.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","5","16.1","3","14","5.0","4.67","2.80","14.0","60.0","0","0.0","1","1","0","9.2","9.2","5.0","5.0"
"1137","Antonio Gibson","WAS","RB","1","2022","1","5","TEN","3","6","6.0","2.00","0","0","0","0","0","66.7","66.7","","","","","","0","0.0","0","0.0","0","0.0","4","10.5","3","33","9.2","11.00","8.25","33.0","75.0","0","0.0","0","0","0","7.4","7.4","6.9","6.9"
"1138","Kareem Hunt","CLV","RB","1","2022","1","14","CIN","4","6","6.0","1.50","0","0","0","0","0","50.0","25.0","","","","","","0","0.0","1","100.0","3","60.0","3","7.0","2","6","2.2","3.00","2.00","6.0","66.7","0","0.0","0","0","0","9.0","9.0","3.2","3.2"
"1139","Chase Edmonds","DEN","RB","1","2022","1","11","LV","2","6","6.0","3.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.6","0.6"
"1140","Tony Pollard","DAL","RB","1","2022","1","4","WAS","8","6","6.0","0.75","0","0","0","0","0","50.0","37.5","25.0","","","","","0","0.0","0","0.0","1","50.0","2","7.4","1","2","0.9","2.00","1.00","2.0","50.0","0","0.0","1","1","0","8.6","8.6","1.8","1.8"
"1141","Jerick McKinnon","KC","RB","1","2022","1","18","LV","2","6","6.0","3.00","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","3","11.5","2","0","0.0","","0.00","0.0","66.7","1","100.0","1","1","0","6.2","6.2","8.6","8.6"
"1142","Zamir White","LV","RB","1","2022","1","13","LAC","2","6","6.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.6","0.6"
"1143","D'Andre Swift","DET","RB","1","2022","1","8","MIA","5","6","6.0","1.20","0","0","0","0","0","60.0","20.0","20.0","","","","","0","0.0","0","0.0","0","0.0","5","13.5","5","27","8.4","5.40","5.40","27.0","100.0","1","100.0","1","2","0","11.5","11.5","14.3","14.3"
"1144","Patrick Taylor","GB","RB","1","2022","1","13","CHI","1","6","6.0","6.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.6","0.6"
"1145","Jamycal Hasty","JAX","RB","1","2022","1","7","NYG","1","6","6.0","6.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","1","11.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","0.6","0.6"
"1146","Michael Carter","NYJ","RB","1","2022","1","16","JAX","2","6","6.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","1","25.0","5","15.2","5","44","24.2","8.80","8.80","44.0","100.0","0","0.0","0","0","0","9.2","9.2","10.0","10.0"
"1147","Boston Scott","PHI","RB","1","2022","1","17","NO","2","6","6.0","3.00","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","1","3.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","0.6","0.6"
"1148","Matt Breida","NYG","RB","1","2022","1","12","DAL","2","6","6.0","3.00","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","1","2.9","1","9","3.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.5","2.5","2.5","2.5"
"1149","Chuba Hubbard","CAR","RB","1","2022","1","6","LA","2","6","6.0","3.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","1","4.8","1","1","0.8","1.00","1.00","1.0","100.0","0","0.0","0","0","0","2.5","2.5","1.7","1.7"
"1150","Avery Williams","ATL","RB","1","2022","1","6","SF","2","6","6.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","7.1","1","2","1.6","2.00","2.00","2.0","100.0","0","0.0","0","0","0","2.5","2.5","1.8","1.8"
"1151","Rachaad White","TB","RB","1","2022","1","4","KC","3","6","6.0","2.00","1","0","0","0","0","100.0","33.3","","","","","","2","100.0","2","100.0","2","100.0","5","9.6","5","50","13.0","10.00","10.00","50.0","100.0","0","0.0","0","0","0","10.6","10.6","16.6","16.6"
"1152","Zack Moss","BUF","RB","1","2022","1","4","BLT","3","6","6.0","2.00","0","0","0","0","0","66.7","33.3","33.3","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","0.6","0.6"
"1153","Deon Jackson","IND","RB","1","2022","1","13","DAL","2","6","6.0","3.00","0","0","0","0","0","100.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","1","2.7","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","0.6","0.6"
"1154","Keaontay Ingram","ARZ","RB","1","2022","1","18","SF","3","5","5.0","1.67","0","0","0","0","0","66.7","33.3","","","","","","0","0.0","0","0.0","0","0.0","3","11.1","2","-2","-1.0","-1.00","-0.67","-2.0","66.7","0","0.0","0","0","0","5.9","5.9","2.3","2.3"
"1155","Gary Brightwell","NYG","RB","1","2022","1","5","GB","2","5","5.0","2.50","1","0","0","0","0","100.0","50.0","","","","","","1","25.0","1","20.0","2","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","6.5","6.5"
"1156","Travis Homer","SEA","RB","1","2022","1","15","SF","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","4","9.1","4","25","10.5","6.25","6.25","25.0","100.0","0","0.0","0","0","1","6.4","6.4","6.0","6.0"
"1157","Hassan Haskins","TEN","RB","1","2022","1","9","KC","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","1","6.3","1","2","2.5","2.00","2.00","2.0","100.0","0","0.0","0","0","0","2.0","2.0","1.7","1.7"
"1158","Derek Watt","PIT","FB","1","2022","1","10","NO","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.5","0.5"
"1159","Malcolm Brown","LA","RB","1","2022","1","14","LV","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","2","5.7","2","12","5.2","6.00","6.00","12.0","100.0","0","0.0","1","1","0","4.3","4.3","3.7","3.7"
"1160","Isiah Pacheco","KC","RB","1","2022","1","9","TEN","5","5","5.0","1.00","0","0","0","0","0","60.0","","","","","","","0","0.0","0","0.0","0","0.0","1","1.5","1","4","0.9","4.00","4.00","4.0","100.0","0","0.0","0","0","0","3.9","3.9","1.9","1.9"
"1161","Snoop Conner","JAX","RB","1","2022","1","16","NYJ","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.5","0.5"
"1162","Kevin Harris","NE","RB","1","2022","1","6","CLV","3","5","5.0","1.67","0","0","0","0","0","100.0","33.3","","","","","","0","0.0","1","16.7","2","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.2","3.2","0.5","0.5"
"1163","Pierre Strong","NE","RB","1","2022","1","6","CLV","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.5","0.5"
"1164","Boston Scott","PHI","RB","1","2022","1","10","WAS","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","1","50.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","0.5","0.5"
"1165","Kenyan Drake","BLT","RB","1","2022","1","7","CLV","11","5","5.0","0.45","0","0","0","0","0","45.5","9.1","","","","","","1","50.0","1","25.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.3","6.3","0.5","0.5"
"1166","Tyrion Davis-Price","SF","RB","1","2022","1","17","LV","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.5","0.5"
"1167","Patrick Ricard","BLT","FB","1","2022","1","2","MIA","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.5","0.5"
"1168","Samaje Perine","CIN","RB","1","2022","1","6","NO","2","5","5.0","2.50","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","2","5.4","2","11","3.7","5.50","5.50","11.0","100.0","0","0.0","0","1","0","4.8","4.8","3.6","3.6"
"1169","Adam Prentice","NO","FB","1","2022","1","16","CLV","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","1","10.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","0.5","0.5"
"1170","Keaontay Ingram","ARZ","RB","1","2022","1","12","LAC","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.5","0.5"
"1171","Jamycal Hasty","JAX","RB","1","2022","1","18","TEN","3","5","5.0","1.67","0","0","0","0","0","66.7","66.7","","","","","","0","0.0","0","0.0","0","0.0","1","3.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.0","3.0","0.5","0.5"
"1172","Sony Michel","LAC","RB","1","2022","1","7","SEA","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","3","5.9","1","8","2.7","8.00","2.67","8.0","33.3","0","0.0","0","0","0","5.4","5.4","2.3","2.3"
"1173","Keaontay Ingram","ARZ","RB","1","2022","1","10","LA","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.5","0.5"
"1174","Matt Breida","NYG","RB","1","2022","1","8","SEA","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","2","6.5","1","10","5.7","10.00","5.00","10.0","50.0","0","0.0","0","0","0","3.9","3.9","2.5","2.5"
"1175","Austin Ekeler","LAC","RB","1","2022","1","3","JAX","4","5","5.0","1.25","0","0","0","0","0","50.0","25.0","","","","","","0","0.0","0","0.0","0","0.0","8","17.8","8","48","16.2","6.00","6.00","48.0","100.0","0","0.0","0","0","0","13.8","13.8","13.3","13.3"
"1176","Boston Scott","PHI","RB","1","2022","1","9","HST","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.5","0.5"
"1177","Brandon Bolden","LV","RB","1","2022","1","9","JAX","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.5","0.5"
"1178","Jaylen Warren","PIT","RB","1","2022","1","13","ATL","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","2","7.1","2","14","7.1","7.00","7.00","14.0","100.0","0","0.0","0","0","0","3.5","3.5","3.9","3.9"
"1179","Michael Carter","NYJ","RB","1","2022","1","14","BUF","5","5","5.0","1.00","0","1","0","0","0","60.0","40.0","20.0","","","","","0","0.0","0","0.0","0","0.0","5","10.6","3","15","5.6","5.00","3.00","15.0","60.0","0","0.0","0","1","0","10.7","10.7","4.0","4.0"
"1180","Clyde Edwards-Helaire","KC","RB","1","2022","1","9","TEN","4","5","5.0","1.25","0","0","0","0","0","50.0","25.0","","","","","","1","100.0","1","100.0","1","25.0","2","2.9","1","14","3.1","14.00","7.00","14.0","50.0","0","0.0","0","0","0","5.8","5.8","2.9","2.9"
"1181","Brandon Bolden","LV","RB","1","2022","1","5","KC","1","5","5.0","5.00","0","0","0","0","0","100.0","100.0","100.0","","","","","0","0.0","0","0.0","0","0.0","3","10.0","3","29","12.0","9.67","9.67","29.0","100.0","0","0.0","0","0","0","4.9","4.9","6.4","6.4"
"1182","Kenneth Gainwell","PHI","RB","1","2022","1","15","CHI","3","5","5.0","1.67","0","0","0","0","0","100.0","33.3","","","","","","1","20.0","1","20.0","1","14.3","2","5.4","2","9","2.9","4.50","4.50","9.0","100.0","0","0.0","0","0","0","5.3","5.3","3.4","3.4"
"1183","D'Onta Foreman","CAR","RB","1","2022","1","1","CLV","2","5","5.0","2.50","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.5","0.5"
"1184","J.D. McKissic","WAS","RB","1","2022","1","7","GB","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","2","6.1","0","0","0.0","","0.00","0.0","","0","0.0","1","1","0","4.3","4.3","0.4","0.4"
"1185","Godwin Igwebuike","SEA","RB","1","2022","1","17","NYJ","3","4","4.0","1.33","0","0","0","0","0","66.7","66.7","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","1","3","1.6","3.00","3.00","3.0","100.0","0","0.0","0","0","0","3.0","3.0","1.7","1.7"
"1186","Derek Watt","PIT","FB","1","2022","1","13","ATL","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.6","1","3","1.5","3.00","3.00","3.0","100.0","0","0.0","0","0","0","2.0","2.0","1.7","1.7"
"1187","Justice Hill","BLT","RB","1","2022","1","1","NYJ","2","4","4.0","2.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","2","6.7","2","7","3.3","3.50","3.50","7.0","100.0","0","0.0","0","0","0","3.9","3.9","3.1","3.1"
"1188","Samaje Perine","CIN","RB","1","2022","1","1","PIT","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","5","9.4","3","33","9.8","11.00","6.60","33.0","60.0","0","0.0","0","0","0","7.9","7.9","6.7","6.7"
"1189","Patrick Ricard","BLT","FB","1","2022","1","11","CAR","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1190","Justin Jackson","DET","RB","1","2022","1","12","BUF","4","4","4.0","1.00","0","0","0","0","0","50.0","25.0","25.0","25.0","","","","0","0.0","0","0.0","1","11.1","2","5.4","1","15","6.3","15.00","7.50","15.0","50.0","0","0.0","0","0","0","5.8","5.8","2.9","2.9"
"1191","Jordan Wilkins","IND","RB","1","2022","1","16","LAC","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","0.4","0.4"
"1192","Jerick McKinnon","KC","RB","1","2022","1","9","TEN","3","4","4.0","1.33","0","0","0","0","0","66.7","33.3","","","","","","0","0.0","0","0.0","2","50.0","8","11.8","6","40","9.0","6.67","5.00","40.0","75.0","0","0.0","0","2","0","16.7","16.7","10.4","10.4"
"1193","Duke Johnson","BUF","RB","1","2022","1","10","MIN","2","4","4.0","2.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","0.4","0.4"
"1194","Zamir White","LV","RB","1","2022","1","18","KC","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1195","Nyheim Hines","IND","RB","1","2022","1","1","HST","3","4","4.0","1.33","0","0","0","0","0","66.7","66.7","","","","","","1","50.0","1","33.3","1","12.5","6","12.0","6","50","14.2","8.33","8.33","50.0","100.0","0","0.0","0","2","0","12.8","12.8","11.4","11.4"
"1196","Ronald Jones","KC","RB","1","2022","1","16","SEA","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1197","Dontrell Hilliard","TEN","RB","1","2022","1","7","IND","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","2","10.0","0","0","0.0","","0.00","0.0","","0","0.0","1","2","0","5.1","5.1","0.4","0.4"
"1198","Zamir White","LV","RB","1","2022","1","15","NE","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1199","Joshua Kelley","LAC","RB","1","2022","1","12","ARZ","2","4","4.0","2.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","3","6.4","2","16","5.8","8.00","5.33","16.0","66.7","0","0.0","0","0","0","5.4","5.4","4.0","4.0"
"1200","Derek Watt","PIT","FB","1","2022","1","12","IND","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.6","1","1","0.6","1.00","1.00","1.0","100.0","0","0.0","1","1","0","2.8","2.8","1.5","1.5"
"1201","Michael Carter","NYJ","RB","1","2022","1","18","MIA","3","4","4.0","1.33","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","50.0","3","9.1","2","1","0.7","0.50","0.33","1.0","66.7","0","0.0","0","1","0","7.6","7.6","2.5","2.5"
"1202","Tyrion Davis-Price","SF","RB","1","2022","1","7","KC","2","4","4.0","2.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","1","100.0","1","50.0","2","4.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.8","4.8","0.4","0.4"
"1203","DeeJay Dallas","SEA","RB","1","2022","1","9","ARZ","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1204","Caleb Huntley","ATL","RB","1","2022","1","11","CHI","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","5.0","1","2","1.5","2.00","2.00","2.0","100.0","0","0.0","0","0","0","2.0","2.0","1.6","1.6"
"1205","Justin Jackson","DET","RB","1","2022","1","13","JAX","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","5","12.2","3","19","5.6","6.33","3.80","19.0","60.0","0","0.0","0","0","0","7.9","7.9","5.3","5.3"
"1206","Ameer Abdullah","LV","RB","1","2022","1","13","LAC","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","0.4","0.4"
"1207","Ty Johnson","NYJ","RB","1","2022","1","11","NE","4","4","4.0","1.00","0","0","0","0","0","50.0","50.0","25.0","","","","","0","0.0","0","0.0","1","100.0","1","4.5","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.3","4.3","0.4","0.4"
"1208","Jamycal Hasty","JAX","RB","1","2022","1","10","KC","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","1","50.0","2","5.0","1","-1","-0.4","-1.00","-0.50","-1.0","50.0","0","0.0","0","0","0","4.3","4.3","1.3","1.3"
"1209","Benny Snell","PIT","RB","1","2022","1","14","BLT","2","4","4.0","2.00","0","0","0","0","0","100.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.4","0.4"
"1210","Avery Williams","ATL","RB","1","2022","1","7","CIN","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","7.7","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","0.4","0.4"
"1211","Jason Cabinda","DET","FB","1","2022","1","13","JAX","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1212","Zack Moss","IND","RB","1","2022","1","10","LV","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1213","Jerick McKinnon","KC","RB","1","2022","1","17","DEN","2","4","4.0","2.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","6","14.3","5","52","15.9","10.40","8.67","52.0","83.3","2","66.7","3","3","0","12.3","12.3","22.6","22.6"
"1214","James Cook","BUF","RB","1","2022","1","12","DET","2","4","4.0","2.00","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","5","11.9","2","14","5.5","7.00","2.80","14.0","40.0","0","0.0","0","0","0","8.4","8.4","3.8","3.8"
"1215","Larry Rountree","LAC","RB","1","2022","1","18","DEN","3","4","4.0","1.33","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.3","1","1","0.3","1.00","1.00","1.0","100.0","0","0.0","0","0","0","3.0","3.0","1.5","1.5"
"1216","Dontrell Hilliard","TEN","RB","1","2022","1","11","GB","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","1","14","4.2","14.00","14.00","14.0","100.0","1","33.3","0","1","0","2.8","2.8","8.8","8.8"
"1217","Mike Davis","BLT","RB","1","2022","1","2","MIA","5","4","4.0","0.80","0","0","0","0","0","40.0","20.0","","","","","","2","50.0","2","50.0","2","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.2","4.2","0.4","0.4"
"1218","DeeJay Dallas","SEA","RB","1","2022","1","5","NO","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","1","4.0","1","6","2.2","6.00","6.00","6.0","100.0","0","0.0","0","0","0","2.0","2.0","2.0","2.0"
"1219","Kareem Hunt","CLV","RB","1","2022","1","7","BLT","5","4","4.0","0.80","1","0","0","0","0","60.0","40.0","40.0","","","","","1","50.0","2","40.0","2","28.6","2","7.4","1","4","1.6","4.00","2.00","4.0","50.0","0","0.0","0","0","0","7.1","7.1","7.8","7.8"
"1220","Kyle Juszczyk","SF","FB","1","2022","1","11","ARZ","1","4","4.0","4.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.4","0.4"
"1221","Ke'Shawn Vaughn","TB","RB","1","2022","1","9","LA","2","4","4.0","2.00","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.4","0.4"
"1222","Nyheim Hines","BUF","RB","1","2022","1","12","DET","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.3","0.3"
"1223","Tevin Coleman","SF","RB","1","2022","1","6","ATL","4","3","3.0","0.75","0","0","0","0","0","50.0","25.0","25.0","","","","","0","0.0","0","0.0","2","66.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.7","3.7","0.3","0.3"
"1224","Trayveon Williams","CIN","RB","1","2022","1","13","KC","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.3","0.3"
"1225","Nyheim Hines","IND","RB","1","2022","1","5","DEN","1","3","3.0","3.00","0","0","0","0","0","100.0","100.0","","","","","","0","0.0","0","0.0","0","0.0","2","4.9","1","5","2.0","5.00","2.50","5.0","50.0","0","0.0","0","0","0","3.5","3.5","1.8","1.8"
